name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Alcaligenes faecalis	511	species	21910726	307	91	0.0
Bordetella	517	genus	0	41	0	0.0
Bordetella bronchiseptica	518	species	21481258	60	12	0.0
Bordetella parapertussis	519	species	14480103	25	0	0.0
Bordetella pertussis	520	species	1418267903	34	0	0.0
Bordetella avium	521	species	66752	3	0	0.0
Acidiphilium cryptum	524	species	24613	1	0	0.0
Ochrobactrum	528	genus	0	2	0	0.0
Ochrobactrum anthropi	529	species	10606830	82	14	0.0
Beijerinckia	532	genus	0	1	0	0.0
Beijerinckia indica	533	species	5719	1	0	0.0
Chromobacterium	535	genus	0	2	0	0.0
Chromobacterium violaceum	536	species	8965655	75	1	0.0
Eikenella	538	genus	0	1	0	0.0
Eikenella corrodens	539	species	2278234	41	29	0.0
Zymomonas mobilis	542	species	157405	30	12	0.0
Enterobacteriaceae	543	family	0	184	7	0.0
Citrobacter	544	genus	0	10	0	0.0
Citrobacter koseri	545	species	19772203	162	28	0.0
Citrobacter freundii	546	species	74678829	300	35	0.0
Enterobacter	547	genus	0	75	7	0.0
Klebsiella aerogenes	548	species	33324538	144	13	0.0
Pantoea agglomerans	549	species	7015676	50	20	0.0
Enterobacter cloacae	550	species	133653024	399	40	0.0
Erwinia	551	genus	0	9	0	0.0
Erwinia amylovora	552	species	4921313	16	4	0.0
Pantoea ananatis	553	species	10745081	61	17	0.0
Pectobacterium carotovorum	554	species	5895750	49	15	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	942584	1	0	0.0
Dickeya chrysanthemi	556	species	793113	5	0	0.0
Escherichia	561	genus	1447	8	0	0.0
Escherichia coli	562	species	2121171128	728	184	0.0
Shimwellia blattae	563	species	36632	8	3	0.0
Escherichia fergusonii	564	species	316543	1	0	0.0
Hafnia	568	genus	0	7	0	0.0
Hafnia alvei	569	species	5298449	49	38	0.0
Klebsiella	570	genus	0	52	0	0.0
Klebsiella oxytoca	571	species	69515717	297	42	0.0
Klebsiella pneumoniae	573	species	987333407	367	55	0.0
Raoultella planticola	575	species	23633898	164	11	0.0
Klebsiella sp.	576	species	260304	2	0	0.0
Morganella	581	genus	0	1	0	0.0
Morganella morganii	582	species	12665069	184	40	0.0
Proteus	583	genus	0	1	0	0.0
Proteus mirabilis	584	species	55580541	86	27	0.0
Proteus vulgaris	585	species	4758789	22	14	0.0
Providencia	586	genus	0	4	0	0.0
Providencia rettgeri	587	species	6171368	15	6	0.0
Providencia stuartii	588	species	9658369	80	7	0.0
Providencia sp.	589	species	61023	2	1	0.0
Salmonella	590	genus	202	1	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	14171602	2	0	0.0
Serratia	613	genus	0	106	0	0.0
Serratia liquefaciens	614	species	10933088	90	8	0.0
Serratia marcescens	615	species	121198872	384	49	0.0
Shigella boydii	621	species	5719806	12	2	0.0
Shigella dysenteriae	622	species	5649731	6	0	0.0
Shigella flexneri	623	species	15750417	12	0	0.0
Shigella sonnei	624	species	37267186	26	1	0.0
Xenorhabdus	626	genus	0	3	0	0.0
Xenorhabdus nematophila	628	species	336670	4	0	0.0
Yersinia	629	genus	0	28	0	0.0
Yersinia enterocolitica	630	species	58603510	117	38	0.0
Yersinia intermedia	631	species	5005163	34	12	0.0
Yersinia pestis	632	species	53946553	44	1	0.0
Yersinia pseudotuberculosis	633	species	25578491	55	7	0.0
Edwardsiella	635	genus	0	17	3	0.0
Edwardsiella tarda	636	species	12100663	98	3	0.0
Arsenophonus	637	genus	0	2	0	0.0
Arsenophonus nasoniae	638	species	3587812	44	30	0.0
Vibrionaceae	641	family	0	16	0	0.0
Aeromonas	642	genus	0	50	4	0.0
Aeromonas hydrophila	644	species	34510418	99	17	0.0
Aeromonas salmonicida	645	species	20921536	102	7	0.0
Aeromonas caviae	648	species	10429117	68	4	0.0
Aeromonas eucrenophila	649	species	88802	1	1	0.0
Aeromonas media	651	species	843624	2	0	0.0
Aeromonas schubertii	652	species	4510040	28	19	0.0
Aeromonas veronii	654	species	25886795	171	36	0.0
Photobacterium	657	genus	0	2	0	0.0
Photobacterium leiognathi subsp. leiognathi	658	subspecies	11476	2	2	0.0
Vibrio	662	genus	0	29	4	0.0
Vibrio alginolyticus	663	species	69477161	88	20	0.0
Vibrio cholerae	666	species	99004820	79	21	0.0
Aliivibrio fischeri	668	species	1006834	3	0	0.0
Vibrio harveyi	669	species	25925674	106	20	0.0
Vibrio parahaemolyticus	670	species	94153100	182	59	0.0
Vibrio proteolyticus	671	species	92467	3	3	0.0
Vibrio vulnificus	672	species	54369985	175	29	0.0
Grimontia hollisae	673	species	4056972	46	36	0.0
Vibrio mimicus	674	species	9183345	32	18	0.0
Vibrio fluvialis	676	species	10126847	102	22	0.0
Vibrio sp.	678	species	837669	1	1	0.0
Vibrio campbellii	680	species	42274464	166	12	0.0
Vibrio gazogenes	687	species	4802522	17	13	0.0
Aliivibrio logei	688	species	172410	1	0	0.0
Vibrio mediterranei	689	species	320072	1	0	0.0
Vibrio natriegens	691	species	16391694	48	8	0.0
Plesiomonas	702	genus	0	1	0	0.0
Plesiomonas shigelloides	703	species	3639337	37	25	0.0
Pasteurellaceae	712	family	0	121	5	0.0
Actinobacillus	713	genus	0	3	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	7596631	716	71	0.0
Actinobacillus pleuropneumoniae	715	species	4316308	38	1	0.0
Actinobacillus suis	716	species	2580541	27	0	0.0
Actinobacillus capsulatus	717	species	55117	1	0	0.0
Actinobacillus seminis	722	species	5988	2	0	0.0
Haemophilus	724	genus	0	30	0	0.0
Haemophilus haemolyticus	726	species	513859	4	0	0.0
Haemophilus influenzae	727	species	14653293	179	40	0.0
Avibacterium paragallinarum	728	species	575582	2	1	0.0
Haemophilus parainfluenzae	729	species	349405	67	2	0.0
[Haemophilus] ducreyi	730	species	43457766	665	44	0.0
Histophilus somni	731	species	15337191	87	24	0.0
Aggregatibacter aphrophilus	732	species	2484869	18815	1167	2.34734e-147
Haemophilus haemoglobinophilus	733	species	6676	1	1	0.0
Haemophilus paraphrohaemolyticus	736	species	10635	1	0	0.0
Glaesserella parasuis	738	species	10933924	152	10	0.0
Aggregatibacter segnis	739	species	61067	3	1	0.0
Haemophilus taxon C	741	species	1487	1	0	0.0
Pasteurella	745	genus	0	19	0	0.0
Pasteurella multocida	747	species	65742796	176	41	0.0
[Pasteurella] aerogenes	749	species	71536	1	0	0.0
Gallibacterium anatis	750	species	423481	5	1	0.0
Pasteurella dagmatis	754	species	2312754	30	18	0.0
[Pasteurella] mairii	757	species	22370	1	0	0.0
Rodentibacter pneumotropicus	758	species	128212	3	0	0.0
Avibacterium volantium	762	species	13414	2	0	0.0
Rickettsiales	766	order	0	3	0	0.0
Anaplasma centrale	769	species	154209	1	0	0.0
Anaplasma marginale	770	species	1490955	2	0	0.0
Bartonella	773	genus	0	8	1	0.0
Bartonella bacilliformis	774	species	1602272	13	0	0.0
Coxiella burnetii	777	species	28952116	47	23	0.0
Ehrlichia ruminantium	779	species	698852	3	0	0.0
Rickettsia	780	genus	0	15	4	0.0
Rickettsia prowazekii	782	species	1234772	12	6	0.0
Rickettsia rickettsii	783	species	2812602	1	0	0.0
Orientia tsutsugamushi	784	species	1257455	2	0	0.0
Rickettsia typhi	785	species	56211	2	0	0.0
Rickettsia akari	786	species	34064	1	0	0.0
Rickettsia canadensis	788	species	27477	1	0	0.0
Bartonella quintana	803	species	190483	2	1	0.0
Chlamydia trachomatis	813	species	55937290	23	19	0.0
Bacteroidaceae	815	family	0	50	0	0.0
Bacteroides	816	genus	0	565	56	0.0
Bacteroides fragilis	817	species	21690174	3950	2240	0.0
Bacteroides thetaiotaomicron	818	species	6708615	2235	902	0.0
Bacteroides uniformis	820	species	214332	56	20	0.0
Bacteroides vulgatus	821	species	5236937	1796	562	0.0
Parabacteroides distasonis	823	species	52360	218	22	0.0
Campylobacter gracilis	824	species	2422620	34	21	0.0
Sebaldella termitidis	826	species	4411	6	0	0.0
Campylobacter ureolyticus	827	species	77113	633	133	0.0
Butyrivibrio	830	genus	0	24	0	0.0
Butyrivibrio fibrisolvens	831	species	222783	49	12	0.0
Fibrobacter	832	genus	0	1	0	0.0
Fibrobacter succinogenes	833	species	134318	3	0	0.0
Porphyromonas	836	genus	0	6	0	0.0
Porphyromonas gingivalis	837	species	36880923	297	144	0.0
Prevotella	838	genus	0	45	4	0.0
Prevotella ruminicola	839	species	119234	26	2	0.0
Roseburia	841	genus	0	133	0	0.0
Roseburia cecicola	842	species	2402	21	1	0.0
Wolinella succinogenes	844	species	2211172	14	6	0.0
Oxalobacter	846	genus	0	7	0	0.0
Oxalobacter formigenes	847	species	2495734	5641	9	0.0
Fusobacterium	848	genus	0	43	1	0.0
Fusobacterium gonidiaformans	849	species	3689	1	0	0.0
Fusobacterium mortiferum	850	species	17457	311	273	0.0
Fusobacterium nucleatum	851	species	696784	1265	175	0.0
Fusobacterium perfoetens	852	species	4649	1	0	0.0
Faecalibacterium prausnitzii	853	species	6248692	349221	300684	0.0114937
Fusobacterium varium	856	species	4161030	3142	2806	0.0
Fusobacterium necrogenes	858	species	6023	16	13	0.0
Fusobacterium necrophorum	859	species	251228	422	257	0.0
Fusobacterium periodonticum	860	species	21583990	92781	45695	4.77839e-05
Fusobacterium ulcerans	861	species	12052	2	1	0.0
Pectinatus	864	genus	0	1	0	0.0
Pectinatus frisingensis	865	species	21554	7	3	0.0
Dichelobacter nodosus	870	species	328593	5	0	0.0
Desulfovibrio	872	genus	0	12	1	0.0
Desulfovibrio desulfuricans	876	species	78319	1	0	0.0
Desulfovibrio gigas	879	species	119564	3	1	0.0
Desulfovibrio salexigens	880	species	7838	1	0	0.0
Desulfovibrio vulgaris	881	species	57523	7	1	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3826223	23	4	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4145360	31	17	0.0
Thermodesulfobacterium thermophilum	886	species	4613	1	0	0.0
Desulfuromonas acetoxidans	891	species	9066	1	0	0.0
Desulfobulbus	893	genus	0	4	0	0.0
Desulfobulbus propionicus	894	species	10679	3	0	0.0
Desulfococcus multivorans	897	species	9019193	179	0	0.0
Desulfomicrobium	898	genus	0	1	0	0.0
Desulfomicrobium baculatum	899	species	25627	2	0	0.0
Desulfovibrio piger	901	species	2824682	58444	58365	0.00401672
Acidaminococcus	904	genus	0	16	0	0.0
Acidaminococcus fermentans	905	species	17350	54	1	0.0
Megasphaera	906	genus	0	133	0	0.0
Megasphaera elsdenii	907	species	79249	204	20	0.00164872
Nitrobacter	911	genus	0	1	0	0.0
Nitrobacter hamburgensis	912	species	9970	1	0	0.0
Nitrobacter winogradskyi	913	species	46479	2	0	0.0
Nitrosomonas	914	genus	0	5	0	0.0
Nitrosomonas europaea	915	species	61028	3	0	0.0
Thiobacillus	919	genus	0	1	0	0.0
Acidithiobacillus ferrooxidans	920	species	854023	10	3	0.0
Starkeya novella	921	species	67972	1	0	0.0
Thiomonas intermedia	926	species	3349174	42	13	0.0
Acidithiobacillus thiooxidans	930	species	602443	5	4	0.0
Ehrlichia	943	genus	0	1	0	0.0
Ehrlichia canis	944	species	1636776	14	10	0.0
Ehrlichia chaffeensis	945	species	275838	15	8	0.0
Anaplasma phagocytophilum	948	species	3009808	3	1	0.0
Wolbachia	953	genus	204	5	2	0.0
Wolbachia pipientis	955	species	996829	1	1	0.0
Bdellovibrio bacteriovorus	959	species	7747147	46	21	0.0
Bacteriovorax stolpii	960	species	3822207	27	18	0.0
Herbaspirillum	963	genus	0	34	0	0.0
Herbaspirillum seropedicae	964	species	11242081	356	20	0.0
Selenomonas	970	genus	0	6	0	0.0
Selenomonas ruminantium	971	species	189519	8	5	0.0
Halanaerobiaceae	972	family	0	1	0	0.0
Bacteroidetes	976	phylum	0	24	0	0.0
Cellulophaga lytica	979	species	7826821	88	4	0.0
Pedobacter heparinus	984	species	25506	1	0	0.0
Flavobacterium johnsoniae	986	species	5255864	88	62	0.0
Flexibacter	992	genus	0	1	0	0.0
Flavobacterium columnare	996	species	13369127	165	48	0.0
Eisenibacter elegans	997	species	7266	1	1	0.0
Marivirga tractuosa	1006	species	8895	1	0	0.0
Saprospira	1007	genus	0	1	0	0.0
Sphingobacterium mizutaii	1010	species	4691437	67	46	0.0
Sporocytophaga cauliformis	1012	species	4238	1	0	0.0
Capnocytophaga	1016	genus	0	5	0	0.0
Capnocytophaga gingivalis	1017	species	2940829	41	36	0.0
Capnocytophaga sputigena	1019	species	9068324	207	116	0.0
Afipia	1033	genus	0	2	0	0.0
Erythrobacter	1041	genus	0	2	0	0.0
Chromatiaceae	1046	family	0	8	0	0.0
Allochromatium vinosum	1049	species	66992	2	0	0.0
Ectothiorhodospira	1051	genus	0	1	0	0.0
Halorhodospira halochloris	1052	species	2825670	28	9	0.0
Rhodobacter	1060	genus	0	1	0	0.0
Rhodobacter capsulatus	1061	species	471973	6	0	0.0
Rhodobacter sphaeroides	1063	species	14719633	36	7	0.0
Rhodomicrobium	1068	genus	0	3	0	0.0
Rhodomicrobium vannielii	1069	species	16136	1	0	0.0
Rhodopseudomonas	1073	genus	0	1	0	0.0
Rhodobacter blasticus	1075	species	34606	2	1	0.0
Rhodopseudomonas palustris	1076	species	314703	6	1	0.0
Blastochloris viridis	1079	species	11229689	34	5	0.0
Rhodospirillum	1081	genus	0	3	0	0.0
Rhodospirillum rubrum	1085	species	110070	4	0	0.0
Chlorobium limicola	1092	species	120000	3	0	0.0
Chlorobium phaeobacteroides	1096	species	42438	2	0	0.0
Chlorobaculum tepidum	1097	species	83557	1	0	0.0
Chloroflexus	1107	genus	0	1	0	0.0
Porphyrobacter	1111	genus	0	2	0	0.0
Porphyrobacter neustonensis	1112	species	3098342	14	5	0.0
Cyanobacteria	1117	phylum	0	5	0	0.0
Chroococcales	1118	order	0	1	0	0.0
Microcystis aeruginosa	1126	species	492978	3	0	0.0
Synechococcus	1129	genus	1861	6	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	3443363	17	8	0.0
Synechocystis sp.	1143	species	66166	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3758506	28	23	0.0
Synechocystis sp. PCC 6803	1148	species	15207317	24	10	0.0
Oscillatoriales	1150	order	0	1	0	0.0
Planktothrix agardhii	1160	species	4907371	20	10	0.0
Nostocales	1161	order	0	9	0	0.0
Nostocaceae	1162	family	0	3	0	0.0
Anabaena	1163	genus	1017	1	0	0.0
Scytonemataceae	1182	family	0	1	0	0.0
Leptolyngbya boryana	1184	species	75759	2	0	0.0
Rivulariaceae	1185	family	0	1	0	0.0
Calothrix	1186	genus	0	2	0	0.0
Fischerella	1190	genus	0	2	0	0.0
Trichodesmium erythraeum	1206	species	6349	1	0	0.0
uncultured cyanobacterium	1211	species	17126900	7	2	0.0
Prochlorococcus	1218	genus	0	3	0	0.0
Prochlorococcus marinus	1219	species	88367	3	0	0.0
Proteobacteria	1224	phylum	7944	114	0	0.0
Nitrospira	1234	genus	0	2	0	0.0
Gammaproteobacteria	1236	class	0	871	0	0.0
Piscirickettsia salmonis	1238	species	62217295	67	22	0.0
Firmicutes	1239	phylum	0	1090	0	0.0
Leuconostoc	1243	genus	0	10	2	0.0
Leuconostoc gelidum	1244	species	46445	3	0	0.0
Leuconostoc mesenteroides	1245	species	5792827	116	30	0.0
Leuconostoc lactis	1246	species	2454237	46	18	0.0
Oenococcus oeni	1247	species	660177	56	5	0.0
Weissella paramesenteroides	1249	species	2211189	65	15	0.0
Leuconostoc fallax	1251	species	50753	1	0	0.0
Leuconostoc carnosum	1252	species	71692	5	1	0.0
Pediococcus	1253	genus	0	3	0	0.0
Pediococcus acidilactici	1254	species	11254561	133	15	0.0
Pediococcus pentosaceus	1255	species	6871578	142	13	0.0
Peptostreptococcus	1257	genus	0	9	0	0.0
Finegoldia magna	1260	species	44114	4	2	0.0
Peptostreptococcus anaerobius	1261	species	52974	10	6	0.0
Ruminococcus	1263	genus	0	51	0	0.0
Ruminococcus albus	1264	species	88520	4	0	0.0
Ruminococcus flavefaciens	1265	species	717135	5	0	0.0
Clostridium ventriculi	1267	species	11233	2	1	0.0
Micrococcaceae	1268	family	0	22	1	0.0
Micrococcus	1269	genus	0	1	0	0.0
Micrococcus luteus	1270	species	3497917	14	2	0.0
Micrococcus sp.	1271	species	177832	1	0	0.0
Micrococcus lylae	1273	species	53222	3	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3129583	8	4	0.0
Staphylococcus	1279	genus	0	706	288	0.0
Staphylococcus aureus	1280	species	404374436	5953	621	3.19192e-07
Staphylococcus carnosus	1281	species	2843256	66	22	0.0
Staphylococcus epidermidis	1282	species	30531370	251157	101158	0.000830851
Staphylococcus haemolyticus	1283	species	11784524	645	55	0.0
Staphylococcus hyicus	1284	species	2619921	62	20	0.0
Staphylococcus intermedius	1285	species	59019	48	1	0.0
Staphylococcus simulans	1286	species	5684832	783	116	3.90304e-86
Staphylococcus simulans bv. staphylolyticus	1287	leaf	132546	13	1	0.0
Staphylococcus xylosus	1288	species	12340835	205	26	0.0
Staphylococcus hominis	1290	species	543750	14	4	0.0
Staphylococcus warneri	1292	species	712644	28	3	0.0
Staphylococcus gallinarum	1293	species	115274	2	0	0.0
Staphylococcus muscae	1294	species	2105740	43	26	0.0
Staphylococcus schleiferi	1295	species	12537849	110	3	0.0
Staphylococcus sciuri	1296	species	6662916	152	52	0.0
Deinococcus	1298	genus	0	5	0	0.0
Streptococcaceae	1300	family	0	104	0	0.0
Streptococcus	1301	genus	741	590	200	0.0
Streptococcus gordonii	1302	species	7198940	677	172	0
Streptococcus oralis	1303	species	5120504	324	115	0.0
Streptococcus salivarius	1304	species	12062618	1105	224	0.0
Streptococcus sanguinis	1305	species	646595	45	5	0.0
Streptococcus suis	1307	species	43644469	1121	141	0.0
Streptococcus thermophilus	1308	species	30279008	506	78	0.0
Streptococcus mutans	1309	species	7112361	15189	4140	6.34116e-05
Streptococcus sobrinus	1310	species	395069	3	2	0.0
Streptococcus agalactiae	1311	species	169510135	2521	264	0.0
Streptococcus pneumoniae	1313	species	56341323	761	305	2.2882e-06
Streptococcus pyogenes	1314	species	75630611	652	101	0.0
