name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Helicobacter mustelae	217	species	39705	3	0	0.0
Achromobacter	222	genus	0	161	0	0.0
Alteromonas	226	genus	2057	9	2	0.0
Pseudoalteromonas carrageenovora	227	species	42872	6	0	0.0
Brucella	234	genus	0	108	55	0.0
Brucella abortus	235	species	101262887	13	11	0.0
Flavobacterium	237	genus	0	11	0	0.0
Elizabethkingia meningoseptica	238	species	11983870	618	19	0.0
Planomicrobium okeanokoites	244	species	83780	2	1	0.0
Empedobacter brevis	247	species	30990	3	3	0.0
Chryseobacterium indologenes	253	species	15493344	630	164	0.0
Francisella	262	genus	0	17	0	0.0
Francisella tularensis	263	species	5779638	322	130	0.0
Francisella tularensis subsp. novicida	264	subspecies	6008911	68	23	0.0
Paracoccus	265	genus	0	5	0	0.0
Paracoccus denitrificans	266	species	230518	4	1	0.0
Thermus	270	genus	0	19	0	0.0
Thermus thermophilus	274	species	2368104	23	2	0.0
Xanthobacter	279	genus	0	1	0	0.0
Xanthobacter flavus	281	species	102080	1	1	0.0
Comamonas	283	genus	0	11	0	0.0
Comamonas testosteroni	285	species	979275	48	0	0.0
Pseudomonas	286	genus	3949	646	125	0.0
Pseudomonas aeruginosa	287	species	649285640	741	258	0.0
Pseudoalteromonas atlantica	288	species	3723676	29	0	0.0
Burkholderia cepacia	292	species	48530198	300	18	0.0
Brevundimonas diminuta	293	species	3739908	45	19	0.0
Pseudomonas fluorescens	294	species	109413009	783	159	0.0
Pseudomonas fragi	296	species	20915684	257	49	0.0
Pseudomonas mendocina	300	species	5603789	137	58	0.0
Pseudomonas oleovorans	301	species	109873	2	0	0.0
Pseudomonas putida	303	species	75633305	727	192	0.0
Ralstonia solanacearum	305	species	135542539	1157	239	0.0
Pseudomonas sp.	306	species	5185727	5	1	0.0
Pseudomonas stutzeri	316	species	26332943	381	124	0.0
Pseudomonas syringae	317	species	13963156	212	46	0.0
Pseudomonas syringae pv. syringae	321	leaf	13544033	68	9	0.0
Ralstonia pickettii	329	species	5820311	237	33	0.0
Pseudomonas pseudoalcaligenes	330	species	5110416	65	0	0.0
Burkholderia glumae	337	species	189403	27	0	0.0
Xanthomonas	338	genus	0	138	21	0.0
Xanthomonas campestris	339	species	5748741	183	67	0.0
Xanthomonas campestris pv. campestris	340	leaf	25575595	46	3	0.0
Xanthomonas translucens	343	species	57967	12	6	0.0
Xanthomonas citri	346	species	160527	115	6	0.0
Xanthomonas oryzae	347	species	180828	114	54	0.0
Azotobacter	352	genus	0	7	0	0.0
Azotobacter chroococcum	353	species	5286988	144	48	0.0
Azotobacter vinelandii	354	species	432334	53	3	0.0
Rhizobiales	356	order	2751	194	0	0.0
Agrobacterium	357	genus	0	9	0	0.0
Agrobacterium tumefaciens	358	species	14810155	164	20	0.0
Agrobacterium rhizogenes	359	species	5919489	103	37	0.0
Agrobacterium vitis	373	species	489899	5	3	0.0
Bradyrhizobium	374	genus	0	43	1	0.0
Bradyrhizobium japonicum	375	species	21849638	117	14	0.0
Bradyrhizobium sp.	376	species	18265399	93	47	0.0
Rhizobium	379	genus	0	170	54	0.0
Sinorhizobium fredii	380	species	513617	24	0	0.0
Mesorhizobium loti	381	species	8952411	96	55	0.0
Sinorhizobium meliloti	382	species	99677973	287	106	0.0
Rhizobium leguminosarum	384	species	26282616	243	97	0.0
Rhizobium leguminosarum bv. trifolii	386	leaf	7268077	64	11	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	16367791	161	58	0.0
Rhizobium sp.	391	species	1310553	7	3	0.0
Sinorhizobium fredii NGR234	394	leaf	7630832	52	17	0.0
Rhizobium phaseoli	396	species	87953609	176	17	0.0
Rhizobium tropici	398	species	331406	4	0	0.0
Neorhizobium galegae	399	species	407666	12	0	0.0
Methylococcaceae	403	family	0	9	0	0.0
Methylobacillus	404	genus	0	3	0	0.0
Methylobacillus flagellatus	405	species	37124	5	3	0.0
Methylobacterium	407	genus	0	33	0	0.0
Methylobacterium extorquens	408	species	11509689	80	16	0.0
Methylococcus	413	genus	0	1	0	0.0
Methylococcus capsulatus	414	species	26993	1	0	0.0
Methylomonas	416	genus	0	3	0	0.0
Methylomonas methanica	421	species	18481	1	0	0.0
Methylosinus	425	genus	0	1	0	0.0
Methylosinus trichosporium	426	species	61958	1	0	0.0
Acetobacteraceae	433	family	0	25	0	0.0
Acetobacter	434	genus	0	5	0	0.0
Acetobacter aceti	435	species	3847909	52	39	0.0
Acetobacter pasteurianus	438	species	6698009	168	32	0.0
Gluconobacter	441	genus	0	5	0	0.0
Gluconobacter oxydans	442	species	3882056	60	31	0.0
Legionellaceae	444	family	0	1	0	0.0
Legionella	445	genus	0	5	0	0.0
Legionella pneumophila	446	species	157586004	322	91	0.0
Legionella hackeliae	449	species	3582649	77	51	0.0
Legionella longbeachae	450	species	4322278	107	1	0.0
Tatlockia micdadei	451	species	9869685	161	51	0.0
Legionella spiritensis	452	species	3366611	42	36	0.0
Legionella steigerwaltii	460	species	8533	17	11	0.0
Fluoribacter gormanii	464	species	24781	6	0	0.0
Moraxellaceae	468	family	0	24	0	0.0
Acinetobacter	469	genus	0	50	2	0.0
Acinetobacter baumannii	470	species	313167375	966	407	0.0
Acinetobacter calcoaceticus	471	species	9333487	182	49	0.0
Acinetobacter sp.	472	species	738239	1	0	0.0
Moraxella	475	genus	0	3	0	0.0
Moraxella bovis	476	species	110023	1	1	0.0
Moraxella catarrhalis	480	species	6411731	183	11	0.0
Neisseriaceae	481	family	0	18	0	0.0
Neisseria	482	genus	0	29	0	0.0
Neisseria cinerea	483	species	92017	2	0	0.0
Neisseria gonorrhoeae	485	species	59898980	105	19	0.0
Neisseria lactamica	486	species	2506977	64	11	0.0
Neisseria meningitidis	487	species	154077990	305	80	0.0
Neisseria polysaccharea	489	species	60026	7	0	0.0
Neisseria sicca	490	species	2872703	87	57	0.0
Psychrobacter	497	genus	0	5	0	0.0
Thermomicrobium roseum	500	species	17760	1	0	0.0
Kingella kingae	504	species	2456010	37	26	0.0
Alcaligenaceae	506	family	0	74	0	0.0
Alcaligenes	507	genus	974	4	0	0.0
Alcaligenes faecalis	511	species	21910726	501	143	0.0
Bordetella	517	genus	0	166	1	0.0
Bordetella bronchiseptica	518	species	21481258	287	59	0.0
Bordetella parapertussis	519	species	14480103	136	13	0.0
Bordetella pertussis	520	species	1418267903	111	6	0.0
Bordetella avium	521	species	66752	3	0	0.0
Acidiphilium	522	genus	0	4	0	0.0
Ochrobactrum	528	genus	0	4	0	0.0
Ochrobactrum anthropi	529	species	10606830	139	36	0.0
Beijerinckia indica	533	species	5719	2	0	0.0
Chromobacterium	535	genus	0	25	0	0.0
Chromobacterium violaceum	536	species	8965655	407	0	0.0
Eikenella	538	genus	0	4	0	0.0
Eikenella corrodens	539	species	2278234	93	49	0.0
Zymomonas mobilis	542	species	157405	33	19	0.0
Enterobacteriaceae	543	family	0	246	15	0.0
Citrobacter	544	genus	0	34	0	0.0
Citrobacter koseri	545	species	19772203	353	75	0.0
Citrobacter freundii	546	species	74678829	715	100	0.0
Enterobacter	547	genus	0	146	15	0.0
Klebsiella aerogenes	548	species	33324538	322	28	0.0
Pantoea agglomerans	549	species	7015676	120	43	0.0
Enterobacter cloacae	550	species	133653024	877	134	0.0
Erwinia	551	genus	0	21	0	0.0
Erwinia amylovora	552	species	4921313	61	4	0.0
Pantoea ananatis	553	species	10745081	105	23	0.0
Pectobacterium carotovorum	554	species	5895750	136	45	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	942584	4	0	0.0
Dickeya chrysanthemi	556	species	793113	5	1	0.0
Escherichia	561	genus	1447	11	0	0.0
Escherichia coli	562	species	2121171128	1325	385	0.0
Shimwellia blattae	563	species	36632	27	16	0.0
Escherichia fergusonii	564	species	316543	2	0	0.0
Hafnia	568	genus	0	4	0	0.0
Hafnia alvei	569	species	5298449	117	66	0.0
Klebsiella	570	genus	0	119	0	0.0
Klebsiella oxytoca	571	species	69515717	671	67	0.0
Klebsiella pneumoniae	573	species	987333407	662	114	0.0
Raoultella planticola	575	species	23633898	292	13	0.0
Morganella	581	genus	0	3	0	0.0
Morganella morganii	582	species	12665069	417	84	0.0
Proteus	583	genus	0	1	0	0.0
Proteus mirabilis	584	species	55580541	300	101	0.0
Proteus vulgaris	585	species	4758789	115	93	0.0
Providencia	586	genus	0	5	0	0.0
Providencia rettgeri	587	species	6171368	89	60	0.0
Providencia stuartii	588	species	9658369	182	25	0.0
Salmonella	590	genus	202	3	0	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	30130348	1	1	0.0
Salmonella sp.	599	species	113985	1	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	14171602	3	0	0.0
Serratia	613	genus	0	121	1	0.0
Serratia liquefaciens	614	species	10933088	299	39	0.0
Serratia marcescens	615	species	121198872	801	105	0.0
Shigella	620	genus	0	9	0	0.0
Shigella boydii	621	species	5719806	35	1	0.0
Shigella dysenteriae	622	species	5649731	35	1	0.0
Shigella flexneri	623	species	15750417	38	6	0.0
Shigella sonnei	624	species	37267186	79	3	0.0
Xenorhabdus	626	genus	0	5	0	0.0
Xenorhabdus nematophila	628	species	336670	8	0	0.0
Yersinia	629	genus	0	43	1	0.0
Yersinia enterocolitica	630	species	58603510	213	67	0.0
Yersinia intermedia	631	species	5005163	82	47	0.0
Yersinia pestis	632	species	53946553	126	1	0.0
Yersinia pseudotuberculosis	633	species	25578491	143	4	0.0
Edwardsiella	635	genus	0	35	0	0.0
Edwardsiella tarda	636	species	12100663	179	9	0.0
Arsenophonus nasoniae	638	species	3587812	149	82	0.0
Vibrionaceae	641	family	0	27	0	0.0
Aeromonas	642	genus	0	121	19	0.0
Aeromonas hydrophila	644	species	34510418	370	80	0.0
Aeromonas salmonicida	645	species	20921536	161	34	0.0
Aeromonas caviae	648	species	10429117	130	12	0.0
Aeromonas schubertii	652	species	4510040	82	42	0.0
Aeromonas veronii	654	species	25886795	337	91	0.0
Photobacterium	657	genus	0	3	0	0.0
Photobacterium leiognathi subsp. leiognathi	658	subspecies	11476	3	3	0.0
Photobacterium phosphoreum	659	species	401355	5	4	0.0
Vibrio	662	genus	0	79	2	0.0
Vibrio alginolyticus	663	species	69477161	315	98	0.0
Vibrio cholerae	666	species	99004820	250	66	0.0
Aliivibrio fischeri	668	species	1006834	13	0	0.0
Vibrio harveyi	669	species	25925674	256	59	0.0
Vibrio parahaemolyticus	670	species	94153100	411	144	0.0
Vibrio vulnificus	672	species	54369985	424	84	0.0
Grimontia hollisae	673	species	4056972	82	58	0.0
Vibrio mimicus	674	species	9183345	65	39	0.0
Vibrio fluvialis	676	species	10126847	201	53	0.0
Vibrio campbellii	680	species	42274464	410	41	0.0
Vibrio gazogenes	687	species	4802522	63	47	0.0
Aliivibrio logei	688	species	172410	19	17	0.0
Vibrio mediterranei	689	species	320072	3	0	0.0
Vibrio natriegens	691	species	16391694	205	32	0.0
Plesiomonas	702	genus	0	3	0	0.0
Plesiomonas shigelloides	703	species	3639337	57	34	0.0
Pasteurellaceae	712	family	0	85	1	0.0
Aggregatibacter actinomycetemcomitans	714	species	7596631	368	38	0.0
Actinobacillus pleuropneumoniae	715	species	4316308	72	7	0.0
Actinobacillus suis	716	species	2580541	104	0	0.0
Actinobacillus equuli	718	species	20118	1	0	0.0
Haemophilus	724	genus	0	6	0	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	177577	12	0	0.0
Haemophilus haemolyticus	726	species	513859	12	0	0.0
Haemophilus influenzae	727	species	14653293	435	191	0.0
Avibacterium paragallinarum	728	species	575582	2	1	0.0
Haemophilus parainfluenzae	729	species	349405	57	3	0.0
[Haemophilus] ducreyi	730	species	43457766	924	451	0.0
Histophilus somni	731	species	15337191	391	32	0.0
Aggregatibacter aphrophilus	732	species	2484869	5990	384	9.24432e-37
Glaesserella parasuis	738	species	10933924	525	58	0.0
Pasteurella	745	genus	0	7	0	0.0
Pasteurella multocida	747	species	65742796	490	153	0.0
Gallibacterium anatis	750	species	423481	6	2	0.0
Pasteurella dagmatis	754	species	2312754	116	58	0.0
[Pasteurella] mairii	757	species	22370	1	0	0.0
Rickettsiales	766	order	0	4	0	0.0
Anaplasma marginale	770	species	1490955	3	1	0.0
Bartonellaceae	772	family	0	14	0	0.0
Bartonella	773	genus	0	68	40	0.0
Bartonella bacilliformis	774	species	1602272	37	0	0.0
Rickettsiaceae	775	family	0	1	0	0.0
Coxiella burnetii	777	species	28952116	86	44	0.0
Ehrlichia ruminantium	779	species	698852	6	1	0.0
Rickettsia	780	genus	0	123	76	0.0
Rickettsia prowazekii	782	species	1234772	89	29	0.0
Rickettsia rickettsii	783	species	2812602	14	1	0.0
Orientia tsutsugamushi	784	species	1257455	10	1	0.0
Rickettsia typhi	785	species	56211	3	0	0.0
Rickettsia akari	786	species	34064	2	0	0.0
Rickettsia australis	787	species	32979	2	2	0.0
Rickettsia canadensis	788	species	27477	16	0	0.0
Bartonella quintana	803	species	190483	4	1	0.0
Chlamydiaceae	809	family	0	4	0	0.0
Chlamydia	810	genus	0	4	0	0.0
Chlamydia trachomatis	813	species	55937290	68	55	0.0
Bacteroidaceae	815	family	0	18	0	0.0
Bacteroides	816	genus	0	1914	91	0.0
Bacteroides fragilis	817	species	21690174	7006	2420	2.23768e-112
Bacteroides thetaiotaomicron	818	species	6708615	3299	939	1.30856e-83
Bacteroides uniformis	820	species	214332	296	200	0.0
Bacteroides vulgatus	821	species	5236937	2455	589	1.18398e-68
Parabacteroides distasonis	823	species	52360	31	2	0.00171389
Campylobacter gracilis	824	species	2422620	28	22	0.0
Sebaldella termitidis	826	species	4411	11	0	0.0
Campylobacter ureolyticus	827	species	77113	15	0	0.0
Butyrivibrio	830	genus	0	40	0	0.0
Butyrivibrio fibrisolvens	831	species	222783	94	38	0.0
Fibrobacter	832	genus	0	1	0	0.0
Fibrobacter succinogenes	833	species	134318	1	0	0.0
Porphyromonas	836	genus	0	25	0	0.0
Porphyromonas gingivalis	837	species	36880923	565	252	0.0
Prevotella	838	genus	0	96	16	0.0
Prevotella ruminicola	839	species	119234	40	7	0.0
Roseburia	841	genus	0	149	0	0.0
Roseburia cecicola	842	species	2402	7	1	0.0
Wolinella	843	genus	0	1	0	0.0
Wolinella succinogenes	844	species	2211172	22	14	0.0
Oxalobacter	846	genus	0	2	0	0.0
Oxalobacter formigenes	847	species	2495734	736	2	0.0
Fusobacterium	848	genus	0	104	3	0.0
Fusobacterium gonidiaformans	849	species	3689	1	1	0.0
Fusobacterium mortiferum	850	species	17457	212	185	0.00688985
Fusobacterium nucleatum	851	species	696784	2214	399	0.0
Faecalibacterium prausnitzii	853	species	6248692	57688	48374	0.00154448
Fusobacterium russii	854	species	7458	1	0	0.0
Fusobacterium simiae	855	species	7795	9	0	0.0
Fusobacterium varium	856	species	4161030	63437	61777	2.85126e-05
Fusobacterium necrogenes	858	species	6023	14	11	0.0
Fusobacterium necrophorum	859	species	251228	632	386	0.0
Fusobacterium periodonticum	860	species	21583990	36798	15740	1.0993e-05
Fusobacterium ulcerans	861	species	12052	172	161	0.0
Syntrophomonas wolfei	863	species	4630	13	0	0.0
Pectinatus	864	genus	0	1	0	0.0
Pectinatus frisingensis	865	species	21554	13	4	0.0
Cardiobacteriaceae	868	family	0	1	0	0.0
Dichelobacter nodosus	870	species	328593	16	1	0.0
Desulfovibrio	872	genus	0	13	0	0.0
Desulfovibrio africanus	873	species	10382	2	0	0.0
Desulfovibrio fructosivorans	878	species	9788	2	0	0.0
Desulfovibrio gigas	879	species	119564	18	3	0.0
Desulfovibrio salexigens	880	species	7838	1	0	0.0
Desulfovibrio vulgaris	881	species	57523	9	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3826223	37	2	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4145360	90	59	0.0
Desulfuromonas	890	genus	0	2	0	0.0
Desulfuromonas acetoxidans	891	species	9066	1	1	0.0
Desulfobulbus propionicus	894	species	10679	14	0	0.0
Desulfococcus multivorans	897	species	9019193	121	0	0.0
Desulfovibrio piger	901	species	2824682	99	67	0.0
Acidaminococcus	904	genus	0	20	0	0.0
Acidaminococcus fermentans	905	species	17350	85	0	0.0
Megasphaera	906	genus	0	100	0	0.0
Megasphaera elsdenii	907	species	79249	172	10	0.0
Nitrobacter hamburgensis	912	species	9970	2	0	0.0
Nitrobacter winogradskyi	913	species	46479	3	0	0.0
Nitrosomonas	914	genus	0	16	0	0.0
Nitrosomonas europaea	915	species	61028	2	0	0.0
Nitrosomonas eutropha	916	species	10927	1	0	0.0
Thiobacillus	919	genus	0	3	0	0.0
Acidithiobacillus ferrooxidans	920	species	854023	19	15	0.0
Starkeya novella	921	species	67972	6	0	0.0
Thiobacillus sp.	924	species	27181	2	0	0.0
Thiomonas intermedia	926	species	3349174	162	74	0.0
Halothiobacillus neapolitanus	927	species	29508	1	0	0.0
Thiomicrospira	933	genus	0	1	0	0.0
Anaplasmataceae	942	family	0	6	0	0.0
Ehrlichia	943	genus	0	11	0	0.0
Ehrlichia canis	944	species	1636776	51	28	0.0
Ehrlichia chaffeensis	945	species	275838	27	13	0.0
Anaplasma phagocytophilum	948	species	3009808	6	1	0.0
Wolbachia	953	genus	204	18	0	0.0
Francisella persica	954	species	7495	9	0	0.0
Wolbachia pipientis	955	species	996829	4	0	0.0
Bdellovibrio	958	genus	0	1	0	0.0
Bdellovibrio bacteriovorus	959	species	7747147	137	65	0.0
Bacteriovorax stolpii	960	species	3822207	114	89	0.0
Herbaspirillum	963	genus	0	44	0	0.0
Herbaspirillum seropedicae	964	species	11242081	542	20	0.0
Selenomonas	970	genus	0	28	0	0.0
Selenomonas ruminantium	971	species	189519	27	2	0.0
Halanaerobiaceae	972	family	0	5	0	0.0
Bacteroidetes	976	phylum	0	44	0	0.0
Cellulophaga lytica	979	species	7826821	373	27	0.0
Pedobacter heparinus	984	species	25506	2	0	0.0
Flavobacterium johnsoniae	986	species	5255864	275	207	0.0
Leeuwenhoekiella marinoflava	988	species	25237	5	2	0.0
Solitalea canadensis	995	species	13576	1	0	0.0
Flavobacterium columnare	996	species	13369127	629	227	0.0
Bernardetia litoralis	999	species	4470	4	0	0.0
Marivirga tractuosa	1006	species	8895	5	0	0.0
Saprospira	1007	genus	0	2	0	0.0
Sphingobacterium mizutaii	1010	species	4691437	149	109	0.0
Weeksella	1013	genus	0	1	0	0.0
Weeksella virosa	1014	species	10903	1	0	0.0
Capnocytophaga	1016	genus	0	21	1	0.0
Capnocytophaga gingivalis	1017	species	2940829	139	121	0.0
Capnocytophaga sputigena	1019	species	9068324	263	131	0.0
Microscilla	1023	genus	0	1	0	0.0
Afipia	1033	genus	0	1	0	0.0
Erythrobacter	1041	genus	0	2	0	0.0
Chromatiaceae	1046	family	0	7	0	0.0
Allochromatium vinosum	1049	species	66992	3	0	0.0
Halorhodospira halochloris	1052	species	2825670	24	18	0.0
Halorhodospira halophila	1053	species	24352	3	0	0.0
Thiocapsa roseopersicina	1058	species	231655	2	0	0.0
Rhodobacter	1060	genus	0	7	0	0.0
Rhodobacter capsulatus	1061	species	471973	12	0	0.0
Rhodobacter sphaeroides	1063	species	14719633	101	19	0.0
Rhodocyclus purpureus	1067	species	4116	1	0	0.0
Rhodomicrobium vannielii	1069	species	16136	1	0	0.0
Rhodopseudomonas	1073	genus	0	1	0	0.0
Rhodopseudomonas palustris	1076	species	314703	18	0	0.0
Blastochloris viridis	1079	species	11229689	115	27	0.0
Rhodospirillum	1081	genus	0	2	0	0.0
Pararhodospirillum photometricum	1084	species	7289	5	0	0.0
Rhodospirillum rubrum	1085	species	110070	4	0	0.0
Chlorobium phaeobacteroides	1096	species	42438	4	0	0.0
Pelodictyon	1099	genus	0	1	0	0.0
Pelodictyon luteolum	1100	species	8987	2	0	0.0
Prosthecochloris	1101	genus	0	3	0	0.0
Prosthecochloris aestuarii	1102	species	26980	1	0	0.0
Chloroflexus	1107	genus	0	1	0	0.0
Porphyrobacter	1111	genus	0	10	0	0.0
Porphyrobacter neustonensis	1112	species	3098342	33	14	0.0
Cyanobacteria	1117	phylum	0	13	0	0.0
Chroococcales	1118	order	0	6	0	0.0
Chlorogloeopsis fritschii	1124	species	2225	1	0	0.0
Microcystis	1125	genus	0	2	0	0.0
Microcystis aeruginosa	1126	species	492978	9	0	0.0
Synechococcus	1129	genus	1861	18	0	0.0
Synechococcus sp.	1131	species	128828	1	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	3443363	38	20	0.0
Synechocystis	1142	genus	1260	1	0	0.0
Synechocystis sp.	1143	species	66166	1	1	0.0
Synechocystis sp. PCC 6714	1147	species	3758506	62	47	0.0
Synechocystis sp. PCC 6803	1148	species	15207317	64	29	0.0
Oscillatoriales	1150	order	0	5	0	0.0
Pseudanabaena	1152	genus	635	1	0	0.0
Planktothrix agardhii	1160	species	4907371	54	27	0.0
Nostocales	1161	order	0	19	0	0.0
Nostocaceae	1162	family	0	1	0	0.0
Anabaena	1163	genus	1017	1	0	0.0
Anabaena cylindrica	1165	species	15607	3	0	0.0
Anabaena sp.	1167	species	29250	1	0	0.0
Nostoc	1177	genus	0	6	0	0.0
Rivulariaceae	1185	family	0	3	0	0.0
Calothrix	1186	genus	0	16	0	0.0
Tolypothrix sp. PCC 7601	1188	species	68170	1	1	0.0
Fischerella	1190	genus	0	1	0	0.0
Microchaete diplosiphon	1197	species	39600	1	0	0.0
Scytonema	1203	genus	0	2	0	0.0
uncultured cyanobacterium	1211	species	17126900	22	4	0.0
Prochlorococcus	1218	genus	0	10	0	0.0
Prochlorococcus marinus	1219	species	88367	13	1	0.0
Proteobacteria	1224	phylum	7944	237	0	0.0
Nitrosococcus	1227	genus	0	2	0	0.0
Nitrosospira multiformis	1231	species	25106	4	0	0.0
Nitrospira	1234	genus	0	1	0	0.0
Gammaproteobacteria	1236	class	0	855	1	0.0
Piscirickettsia salmonis	1238	species	62217295	486	81	0.0
Firmicutes	1239	phylum	0	927	0	0.0
Leuconostoc	1243	genus	0	105	0	0.0
Leuconostoc gelidum	1244	species	46445	27	1	0.0
Leuconostoc mesenteroides	1245	species	5792827	505	191	0.0
Leuconostoc lactis	1246	species	2454237	88	6	0.0
Oenococcus oeni	1247	species	660177	268	33	0.0
Weissella paramesenteroides	1249	species	2211189	176	101	0.0
Leuconostoc fallax	1251	species	50753	2	0	0.0
Leuconostoc carnosum	1252	species	71692	9	2	0.0
Pediococcus	1253	genus	0	19	0	0.0
Pediococcus acidilactici	1254	species	11254561	646	49	0.0
Pediococcus pentosaceus	1255	species	6871578	908	57	0.0
Peptostreptococcus	1257	genus	0	9	0	0.0
Peptoniphilus asaccharolyticus	1258	species	15111	1	0	0.0
Finegoldia magna	1260	species	44114	75	52	0.0
Peptostreptococcus anaerobius	1261	species	52974	17	7	0.0
Peptostreptococcus sp.	1262	species	3716	1	0	0.0
Ruminococcus	1263	genus	0	160	0	0.0
Ruminococcus albus	1264	species	88520	4	0	0.0
