name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Paracoccus denitrificans	266	species	230518	10	1	0.0
Thermus	270	genus	0	6	0	0.0
Thermus thermophilus	274	species	2368104	17	3	0.0
Meiothermus ruber	277	species	37505	2	0	0.0
Xanthobacter	279	genus	0	6	0	0.0
Xanthobacter autotrophicus	280	species	125349	5	1	0.0
Xanthobacter flavus	281	species	102080	1	1	0.0
Comamonas	283	genus	0	27	0	0.0
Comamonas testosteroni	285	species	979275	101	0	0.0
Pseudomonas	286	genus	3949	1019	221	0.0
Pseudomonas aeruginosa	287	species	649285640	1165	389	0.0
Pseudoalteromonas atlantica	288	species	3723676	30	5	0.0
Burkholderia cepacia	292	species	48530198	538	58	0.0
Brevundimonas diminuta	293	species	3739908	67	29	0.0
Pseudomonas fluorescens	294	species	109413009	1093	273	0.0
Pseudomonas fragi	296	species	20915684	355	46	0.0
Pseudomonas mendocina	300	species	5603789	171	49	0.0
Pseudomonas oleovorans	301	species	109873	1	0	0.0
Pseudomonas putida	303	species	75633305	1071	256	0.0
Ralstonia solanacearum	305	species	135542539	2055	383	0.0
Pseudomonas sp.	306	species	5185727	61	1	0.0
Pseudomonas stutzeri	316	species	26332943	600	179	0.0
Pseudomonas syringae	317	species	13963156	276	48	0.0
Pseudomonas savastanoi pv. phaseolicola	319	leaf	471168	1	0	0.0
Pseudomonas syringae pv. syringae	321	leaf	13544033	143	35	0.0
Ralstonia pickettii	329	species	5820311	524	102	0.0
Pseudomonas pseudoalcaligenes	330	species	5110416	109	1	0.0
Burkholderia glumae	337	species	189403	43	1	0.0
Xanthomonas	338	genus	0	207	34	0.0
Xanthomonas campestris	339	species	5748741	327	115	0.0
Xanthomonas campestris pv. campestris	340	leaf	25575595	86	5	0.0
Xanthomonas translucens	343	species	57967	9	1	0.0
Xanthomonas citri	346	species	160527	222	17	0.0
Xanthomonas oryzae	347	species	180828	219	95	0.0
Azotobacter	352	genus	0	10	0	0.0
Azotobacter chroococcum	353	species	5286988	179	58	0.0
Azotobacter vinelandii	354	species	432334	71	3	0.0
Rhizobiales	356	order	2751	211	0	0.0
Agrobacterium	357	genus	0	11	0	0.0
Agrobacterium tumefaciens	358	species	14810155	198	25	0.0
Agrobacterium rhizogenes	359	species	5919489	106	44	0.0
Bradyrhizobium	374	genus	0	46	2	0.0
Bradyrhizobium japonicum	375	species	21849638	164	11	0.0
Bradyrhizobium sp.	376	species	18265399	145	49	0.0
Rhizobium	379	genus	0	154	48	0.0
Sinorhizobium fredii	380	species	513617	25	0	0.0
Mesorhizobium loti	381	species	8952411	113	47	0.0
Sinorhizobium meliloti	382	species	99677973	299	138	0.0
Rhizobium leguminosarum	384	species	26282616	288	62	0.0
Rhizobium leguminosarum bv. trifolii	386	leaf	7268077	68	18	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	16367791	176	54	0.0
Rhizobium sp.	391	species	1310553	5	1	0.0
Sinorhizobium fredii NGR234	394	leaf	7630832	96	24	0.0
Rhizobium phaseoli	396	species	87953609	194	21	0.0
Rhizobium tropici	398	species	331406	2	0	0.0
Neorhizobium galegae	399	species	407666	11	0	0.0
Methylococcaceae	403	family	0	17	0	0.0
Methylobacillus	404	genus	0	8	0	0.0
Methylobacillus flagellatus	405	species	37124	7	0	0.0
Methylobacterium	407	genus	0	29	2	0.0
Methylobacterium extorquens	408	species	11509689	108	22	0.0
Methylococcus capsulatus	414	species	26993	5	0	0.0
Methylobacter luteus	415	species	7800	1	0	0.0
Methylomonas	416	genus	0	5	0	0.0
Methylomonas methanica	421	species	18481	7	0	0.0
Methylosinus	425	genus	0	1	0	0.0
Methylosinus trichosporium	426	species	61958	4	0	0.0
Acetobacteraceae	433	family	0	35	0	0.0
Acetobacter	434	genus	0	14	0	0.0
Acetobacter aceti	435	species	3847909	55	36	0.0
Acetobacter pasteurianus	438	species	6698009	104	44	0.0
Gluconobacter	441	genus	0	2	1	0.0
Gluconobacter oxydans	442	species	3882056	70	30	0.0
Legionellaceae	444	family	0	3	0	0.0
Legionella	445	genus	0	3	0	0.0
Legionella pneumophila	446	species	157586004	215	88	0.0
Legionella hackeliae	449	species	3582649	61	47	0.0
Legionella longbeachae	450	species	4322278	57	2	0.0
Tatlockia micdadei	451	species	9869685	66	14	0.0
Legionella spiritensis	452	species	3366611	48	32	0.0
Legionella steigerwaltii	460	species	8533	1	0	0.0
Fluoribacter gormanii	464	species	24781	1	0	0.0
Moraxellaceae	468	family	0	15	0	0.0
Acinetobacter	469	genus	0	70	4	0.0
Acinetobacter baumannii	470	species	313167375	560	182	0.0
Acinetobacter calcoaceticus	471	species	9333487	113	22	0.0
Acinetobacter sp.	472	species	738239	6	0	0.0
Moraxella	475	genus	0	2	0	0.0
Moraxella catarrhalis	480	species	6411731	189	15	0.0
Neisseriaceae	481	family	0	36	0	0.0
Neisseria	482	genus	0	66	0	0.0
Neisseria gonorrhoeae	485	species	59898980	310	66	0.0
Neisseria lactamica	486	species	2506977	130	23	0.0
Neisseria meningitidis	487	species	154077990	480	73	0.0
Neisseria polysaccharea	489	species	60026	16	0	0.0
Neisseria sicca	490	species	2872703	163	92	0.0
Neisseria elongata	495	species	40529	2	0	0.0
Neisseria macacae	496	species	12627	1	0	0.0
Psychrobacter	497	genus	0	8	1	0.0
Thermomicrobium roseum	500	species	17760	1	0	0.0
Kingella kingae	504	species	2456010	66	42	0.0
Alcaligenaceae	506	family	0	132	0	0.0
Alcaligenes	507	genus	974	9	0	0.0
Alcaligenes faecalis	511	species	21910726	914	213	0.0
Bordetella	517	genus	0	288	2	0.0
Bordetella bronchiseptica	518	species	21481258	532	85	0.0
Bordetella parapertussis	519	species	14480103	209	3	0.0
Bordetella pertussis	520	species	1418267903	229	8	0.0
Bordetella avium	521	species	66752	24	1	0.0
Acidiphilium	522	genus	0	5	0	0.0
Acidiphilium cryptum	524	species	24613	6	0	0.0
Ochrobactrum	528	genus	0	12	0	0.0
Ochrobactrum anthropi	529	species	10606830	149	19	0.0
Chromobacterium	535	genus	0	39	0	0.0
Chromobacterium violaceum	536	species	8965655	766	0	0.0
Eikenella	538	genus	0	1	0	0.0
Eikenella corrodens	539	species	2278234	221	139	0.0
Zymomonas	541	genus	0	2	0	0.0
Zymomonas mobilis	542	species	157405	43	25	0.0
Enterobacteriaceae	543	family	0	320	2	0.0
Citrobacter	544	genus	0	27	0	0.0
Citrobacter koseri	545	species	19772203	309	26	0.0
Citrobacter freundii	546	species	74678829	547	69	0.0
Enterobacter	547	genus	0	172	35	0.0
Klebsiella aerogenes	548	species	33324538	393	31	0.0
Pantoea agglomerans	549	species	7015676	108	40	0.0
Enterobacter cloacae	550	species	133653024	992	114	0.0
Erwinia	551	genus	0	14	0	0.0
Erwinia amylovora	552	species	4921313	43	3	0.0
Pantoea ananatis	553	species	10745081	124	17	0.0
Pectobacterium carotovorum	554	species	5895750	105	33	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	942584	3	1	0.0
Dickeya chrysanthemi	556	species	793113	10	0	0.0
Escherichia	561	genus	1447	13	0	0.0
Escherichia coli	562	species	2121171128	1032	286	0.0
Escherichia fergusonii	564	species	316543	1	0	0.0
Atlantibacter hermannii	565	species	121684	2	0	0.0
Hafnia	568	genus	0	9	0	0.0
Hafnia alvei	569	species	5298449	82	55	0.0
Klebsiella	570	genus	0	100	1	0.0
Klebsiella oxytoca	571	species	69515717	652	61	0.0
Klebsiella pneumoniae	573	species	987333407	882	176	0.0
Raoultella planticola	575	species	23633898	369	30	0.0
Kluyvera	579	genus	0	1	0	0.0
Morganella	581	genus	0	3	0	0.0
Morganella morganii	582	species	12665069	288	76	0.0
Proteus	583	genus	0	2	0	0.0
Proteus mirabilis	584	species	55580541	198	72	0.0
Proteus vulgaris	585	species	4758789	56	34	0.0
Providencia	586	genus	0	1	0	0.0
Providencia rettgeri	587	species	6171368	63	33	0.0
Providencia stuartii	588	species	9658369	198	33	0.0
Salmonella	590	genus	202	4	0	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	30130348	12	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	14171602	5	0	0.0
Serratia	613	genus	0	208	4	0.0
Serratia liquefaciens	614	species	10933088	236	30	0.0
Serratia marcescens	615	species	121198872	1081	144	0.0
Shigella	620	genus	0	9	0	0.0
Shigella boydii	621	species	5719806	38	5	0.0
Shigella dysenteriae	622	species	5649731	23	0	0.0
Shigella flexneri	623	species	15750417	30	1	0.0
Shigella sonnei	624	species	37267186	78	2	0.0
Xenorhabdus	626	genus	0	5	0	0.0
Xenorhabdus nematophila	628	species	336670	5	1	0.0
Yersinia	629	genus	0	35	1	0.0
Yersinia enterocolitica	630	species	58603510	259	99	0.0
Yersinia intermedia	631	species	5005163	69	31	0.0
Yersinia pestis	632	species	53946553	75	3	0.0
Yersinia pseudotuberculosis	633	species	25578491	94	3	0.0
Edwardsiella	635	genus	0	78	4	0.0
Edwardsiella tarda	636	species	12100663	263	12	0.0
Arsenophonus nasoniae	638	species	3587812	59	40	0.0
Vibrionaceae	641	family	0	22	0	0.0
Aeromonas	642	genus	0	145	14	0.0
Aeromonas hydrophila	644	species	34510418	392	56	0.0
Aeromonas salmonicida	645	species	20921536	266	27	0.0
Aeromonas caviae	648	species	10429117	178	9	0.0
Aeromonas media	651	species	843624	11	0	0.0
Aeromonas schubertii	652	species	4510040	106	40	0.0
Aeromonas veronii	654	species	25886795	499	105	0.0
Photobacterium	657	genus	0	4	0	0.0
Photobacterium phosphoreum	659	species	401355	1	1	0.0
Photobacterium angustum	661	species	51318	11	3	0.0
Vibrio	662	genus	0	69	6	0.0
Vibrio alginolyticus	663	species	69477161	192	57	0.0
Vibrio cholerae	666	species	99004820	167	22	0.0
Aliivibrio fischeri	668	species	1006834	3	0	0.0
Vibrio harveyi	669	species	25925674	157	25	0.0
Vibrio parahaemolyticus	670	species	94153100	319	86	0.0
Vibrio vulnificus	672	species	54369985	236	50	0.0
Grimontia hollisae	673	species	4056972	63	42	0.0
Vibrio mimicus	674	species	9183345	81	39	0.0
Vibrio fluvialis	676	species	10126847	109	23	0.0
Vibrio campbellii	680	species	42274464	178	28	0.0
Vibrio gazogenes	687	species	4802522	55	34	0.0
Aliivibrio logei	688	species	172410	4	0	0.0
Vibrio mediterranei	689	species	320072	4	0	0.0
Vibrio natriegens	691	species	16391694	172	15	0.0
Plesiomonas	702	genus	0	5	0	0.0
Plesiomonas shigelloides	703	species	3639337	84	50	0.0
Pasteurellaceae	712	family	0	51	0	0.0
Actinobacillus	713	genus	0	2	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	7596631	201	37	0.0
Actinobacillus pleuropneumoniae	715	species	4316308	61	9	0.0
Actinobacillus suis	716	species	2580541	49	0	0.0
Actinobacillus equuli	718	species	20118	1	0	0.0
Haemophilus	724	genus	0	6	0	0.0
Haemophilus haemolyticus	726	species	513859	5	1	0.0
Haemophilus influenzae	727	species	14653293	275	105	8.74306e-229
Avibacterium paragallinarum	728	species	575582	3	2	0.0
Haemophilus parainfluenzae	729	species	349405	88	10	0.0
[Haemophilus] ducreyi	730	species	43457766	866	185	1.63879e-161
Histophilus somni	731	species	15337191	377	50	0.0
Aggregatibacter aphrophilus	732	species	2484869	84	18	0.0
Glaesserella parasuis	738	species	10933924	258	29	0.0
Pasteurella	745	genus	0	3	0	0.0
Pasteurella multocida	747	species	65742796	220	70	0.0
Gallibacterium anatis	750	species	423481	1	0	0.0
Pasteurella dagmatis	754	species	2312754	98	63	0.0
Rickettsiales	766	order	0	5	0	0.0
Anaplasma marginale	770	species	1490955	1	1	0.0
Bartonellaceae	772	family	0	3	0	0.0
Bartonella	773	genus	0	21	13	0.0
Bartonella bacilliformis	774	species	1602272	41	0	0.0
Rickettsiaceae	775	family	0	1	0	0.0
Coxiella burnetii	777	species	28952116	87	29	0.0
Ehrlichia ruminantium	779	species	698852	4	0	0.0
Rickettsia	780	genus	0	34	16	0.0
Rickettsia prowazekii	782	species	1234772	38	12	0.0
Rickettsia rickettsii	783	species	2812602	4	0	0.0
Orientia tsutsugamushi	784	species	1257455	3	1	0.0
Rickettsia typhi	785	species	56211	4	0	0.0
Rickettsia akari	786	species	34064	1	0	0.0
Rickettsia australis	787	species	32979	2	1	0.0
Rickettsia sp.	789	species	135667	1	1	0.0
Bartonella quintana	803	species	190483	2	1	0.0
Chlamydia	810	genus	0	4	0	0.0
Chlamydia trachomatis	813	species	55937290	20	13	0.0
Bacteroidaceae	815	family	0	115	0	0.0
Bacteroides	816	genus	0	394	37	0.0
Bacteroides fragilis	817	species	21690174	2608	1490	0.0
Bacteroides thetaiotaomicron	818	species	6708615	1524	676	0.0
Bacteroides uniformis	820	species	214332	95	57	4.8321e-19
Bacteroides vulgatus	821	species	5236937	1300	358	0.0
Parabacteroides distasonis	823	species	52360	153	30	0.0
Campylobacter gracilis	824	species	2422620	32	19	0.0
Sebaldella termitidis	826	species	4411	15	0	0.0
Campylobacter ureolyticus	827	species	77113	3212	1513	0.00401622
Butyrivibrio	830	genus	0	11	0	0.0
Butyrivibrio fibrisolvens	831	species	222783	29	9	0.0
Fibrobacter	832	genus	0	2	0	0.0
Fibrobacter succinogenes	833	species	134318	8	0	0.0
Porphyromonas	836	genus	0	5	0	0.0
Porphyromonas gingivalis	837	species	36880923	329	160	0.0
Prevotella	838	genus	0	65	12	0.0
Prevotella ruminicola	839	species	119234	15	4	0.0
Roseburia	841	genus	0	114	0	0.0
Roseburia cecicola	842	species	2402	3	1	0.0
Wolinella succinogenes	844	species	2211172	20	12	0.0
Oxalobacter	846	genus	0	23	0	0.0
Oxalobacter formigenes	847	species	2495734	15641	52	0.0
Fusobacterium	848	genus	0	132	3	0.0
Fusobacterium gonidiaformans	849	species	3689	1	0	0.0
Fusobacterium mortiferum	850	species	17457	844	755	0.0104198
Fusobacterium nucleatum	851	species	696784	3643	475	0.0
Faecalibacterium prausnitzii	853	species	6248692	2342	778	4.31699e-46
Fusobacterium simiae	855	species	7795	11	2	0.0
Fusobacterium varium	856	species	4161030	52607	50806	0.0
Fusobacterium necrogenes	858	species	6023	69	55	0.0
Fusobacterium necrophorum	859	species	251228	1653	1003	0.000358383
Fusobacterium periodonticum	860	species	21583990	31547	10526	0.0
Fusobacterium ulcerans	861	species	12052	127	122	0.0
Syntrophomonas wolfei	863	species	4630	1	0	0.0
Pectinatus	864	genus	0	1	0	0.0
Pectinatus frisingensis	865	species	21554	8	5	0.0
Cardiobacteriaceae	868	family	0	1	0	0.0
Dichelobacter nodosus	870	species	328593	18	3	0.0
Desulfovibrio	872	genus	0	10	0	0.0
Desulfovibrio desulfuricans	876	species	78319	3	0	0.0
Desulfovibrio gigas	879	species	119564	6	1	0.0
Desulfovibrio vulgaris	881	species	57523	8	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3826223	62	5	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4145360	114	77	0.0
Thermodesulfobacterium thermophilum	886	species	4613	2	0	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfuromonas acetoxidans	891	species	9066	1	1	0.0
Desulfobulbus	893	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	10679	5	0	0.0
Desulfococcus	896	genus	0	3	0	0.0
Desulfococcus multivorans	897	species	9019193	312	0	0.0
Desulfomicrobium	898	genus	0	1	0	0.0
Desulfomicrobium baculatum	899	species	25627	3	0	0.0
Desulfovibrio piger	901	species	2824682	80095	79940	0.00436385
Acidaminococcus	904	genus	0	23	0	0.0
Acidaminococcus fermentans	905	species	17350	75	1	0.0
Megasphaera	906	genus	0	11	0	0.0
Megasphaera elsdenii	907	species	79249	209	2	0.0
Nitrosomonas	914	genus	0	22	0	0.0
Nitrosomonas europaea	915	species	61028	9	0	0.0
Nitrosomonas eutropha	916	species	10927	2	0	0.0
Thiobacillus	919	genus	0	9	0	0.0
Acidithiobacillus ferrooxidans	920	species	854023	19	6	0.0
Starkeya novella	921	species	67972	9	0	0.0
Thiomonas intermedia	926	species	3349174	306	145	0.0
Halothiobacillus neapolitanus	927	species	29508	4	0	0.0
Acidithiobacillus thiooxidans	930	species	602443	11	7	0.0
Thiobacillus thioparus	931	species	37911	1	0	0.0
Thiomicrospira	933	genus	0	3	0	0.0
Anaplasmataceae	942	family	0	2	0	0.0
Ehrlichia canis	944	species	1636776	28	10	0.0
Ehrlichia chaffeensis	945	species	275838	22	11	0.0
Anaplasma phagocytophilum	948	species	3009808	2	0	0.0
Neorickettsia risticii	950	species	106975	1	0	0.0
Wolbachia	953	genus	204	8	4	0.0
Francisella persica	954	species	7495	3	0	0.0
Wolbachia pipientis	955	species	996829	5	2	0.0
Bdellovibrio bacteriovorus	959	species	7747147	88	41	0.0
Bacteriovorax stolpii	960	species	3822207	52	38	0.0
Herbaspirillum	963	genus	0	209	0	0.0
Herbaspirillum seropedicae	964	species	11242081	1548	90	0.0
Selenomonas	970	genus	0	14	0	0.0
Selenomonas ruminantium	971	species	189519	13	2	0.0
Bacteroidetes	976	phylum	0	16	0	0.0
Cellulophaga lytica	979	species	7826821	213	20	0.0
Cytophaga hutchinsonii	985	species	9876	1	0	0.0
Flavobacterium johnsoniae	986	species	5255864	129	94	0.0
Leeuwenhoekiella marinoflava	988	species	25237	3	0	0.0
Flavobacterium hydatis	991	species	19845	1	0	0.0
Solitalea canadensis	995	species	13576	1	0	0.0
Flavobacterium columnare	996	species	13369127	371	136	0.0
Flexibacter flexilis	998	species	14751	1	1	0.0
Bernardetia litoralis	999	species	4470	3	0	0.0
Marivirga tractuosa	1006	species	8895	3	0	0.0
Sphingobacterium mizutaii	1010	species	4691437	70	52	0.0
Weeksella virosa	1014	species	10903	1	0	0.0
Capnocytophaga	1016	genus	0	6	0	0.0
Capnocytophaga gingivalis	1017	species	2940829	78	59	0.0
Capnocytophaga sputigena	1019	species	9068324	219	85	0.0
Afipia	1033	genus	0	6	0	0.0
Erythrobacter	1041	genus	0	2	0	0.0
Chromatiaceae	1046	family	0	23	0	0.0
Allochromatium vinosum	1049	species	66992	8	0	0.0
Ectothiorhodospira	1051	genus	0	4	0	0.0
Halorhodospira halochloris	1052	species	2825670	45	22	0.0
Halorhodospira halophila	1053	species	24352	1	0	0.0
Thiocapsa roseopersicina	1058	species	231655	2	0	0.0
Rhodobacter	1060	genus	0	8	0	0.0
Rhodobacter capsulatus	1061	species	471973	7	1	0.0
Rhodobacter sphaeroides	1063	species	14719633	129	39	0.0
Rhodocyclus tenuis	1066	species	7159	1	1	0.0
Rhodomicrobium	1068	genus	0	2	0	0.0
Rhodomicrobium vannielii	1069	species	16136	1	0	0.0
Rhodopseudomonas	1073	genus	0	6	0	0.0
Rhodobacter blasticus	1075	species	34606	3	3	0.0
Rhodopseudomonas palustris	1076	species	314703	44	2	0.0
Blastochloris viridis	1079	species	11229689	155	27	0.0
Rhodospirillum	1081	genus	0	3	0	0.0
Pararhodospirillum photometricum	1084	species	7289	1	0	0.0
Rhodospirillum rubrum	1085	species	110070	9	0	0.0
Chlorobium	1091	genus	0	2	0	0.0
Chlorobium phaeobacteroides	1096	species	42438	2	0	0.0
Chlorobaculum tepidum	1097	species	83557	1	0	0.0
Pelodictyon luteolum	1100	species	8987	1	0	0.0
Chloroflexaceae	1106	family	0	3	0	0.0
Chloroflexus	1107	genus	0	3	0	0.0
Chloroflexus aurantiacus	1108	species	66101	3	0	0.0
Porphyrobacter	1111	genus	0	9	0	0.0
Porphyrobacter neustonensis	1112	species	3098342	43	21	0.0
Cyanobacteria	1117	phylum	0	5	0	0.0
Microcystis aeruginosa	1126	species	492978	8	0	0.0
Synechococcus	1129	genus	1861	13	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	3443363	24	15	0.0
Synechocystis sp. PCC 6714	1147	species	3758506	32	19	0.0
Synechocystis sp. PCC 6803	1148	species	15207317	29	3	0.0
Oscillatoriales	1150	order	0	7	0	0.0
Pseudanabaena	1152	genus	635	1	0	0.0
Planktothrix agardhii	1160	species	4907371	49	27	0.0
Nostocales	1161	order	0	18	0	0.0
Nostocaceae	1162	family	0	7	0	0.0
Nostoc	1177	genus	0	4	0	0.0
Nostoc commune	1178	species	70944	1	0	0.0
Desmonostoc sp. PCC 7906	1181	leaf	11767	1	0	0.0
Scytonemataceae	1182	family	0	1	0	0.0
Leptolyngbya boryana	1184	species	75759	2	0	0.0
Rivulariaceae	1185	family	0	5	0	0.0
Calothrix	1186	genus	0	4	0	0.0
Tolypothrix sp. PCC 7601	1188	species	68170	1	1	0.0
Fischerella	1190	genus	0	2	0	0.0
Trichodesmium erythraeum	1206	species	6349	1	0	0.0
uncultured cyanobacterium	1211	species	17126900	15	3	0.0
Prochlorococcus	1218	genus	0	7	0	0.0
Prochlorococcus marinus	1219	species	88367	16	0	0.0
Proteobacteria	1224	phylum	7944	270	0	0.0
Nitrosococcus oceani	1229	species	34858	2	0	0.0
Nitrosospira multiformis	1231	species	25106	12	0	0.0
Nitrospira	1234	genus	0	3	0	0.0
Gammaproteobacteria	1236	class	0	1003	0	0.0
Piscirickettsia	1237	genus	0	1	0	0.0
Piscirickettsia salmonis	1238	species	62217295	148	67	0.0
Firmicutes	1239	phylum	0	974	0	0.0
Leuconostoc	1243	genus	0	30	1	0.0
Leuconostoc gelidum	1244	species	46445	9	3	0.0
Leuconostoc mesenteroides	1245	species	5792827	272	70	0.0
Leuconostoc lactis	1246	species	2454237	129	45	0.0
Oenococcus oeni	1247	species	660177	149	7	0.0
Weissella paramesenteroides	1249	species	2211189	159	58	0.0
Leuconostoc fallax	1251	species	50753	2	0	0.0
Leuconostoc carnosum	1252	species	71692	12	5	0.0
Pediococcus	1253	genus	0	22	0	0.0
Pediococcus acidilactici	1254	species	11254561	273	20	0.0
Pediococcus pentosaceus	1255	species	6871578	418	23	0.0
Peptostreptococcus	1257	genus	0	86	0	0.0
Finegoldia magna	1260	species	44114	18	14	0.0
Peptostreptococcus anaerobius	1261	species	52974	3	2	0.0
Ruminococcus	1263	genus	0	37	0	0.0
Ruminococcus albus	1264	species	88520	3	0	0.0
Ruminococcus flavefaciens	1265	species	717135	1	0	0.0
Micrococcaceae	1268	family	0	38	0	0.0
Micrococcus luteus	1270	species	3497917	35	2	0.0
Dermacoccus nishinomiyaensis	1274	species	3129583	25	16	0.0
Kytococcus sedentarius	1276	species	61151	2	0	0.0
Staphylococcus	1279	genus	0	811	332	0.0
