name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bordetella bronchiseptica	518	species	21481258	1071	161	0.0
Bordetella parapertussis	519	species	14480103	473	0	0.0
Bordetella pertussis	520	species	1418267903	457	19	0.0
Bordetella avium	521	species	66752	13	0	0.0
Acidiphilium	522	genus	0	3	0	0.0
Acidiphilium cryptum	524	species	24613	1	0	0.0
Ochrobactrum	528	genus	0	4	0	0.0
Ochrobactrum anthropi	529	species	10606830	101	19	0.0
Chromobacterium	535	genus	0	81	0	0.0
Chromobacterium violaceum	536	species	8965655	1638	0	0.0
Eikenella	538	genus	0	2	0	0.0
Eikenella corrodens	539	species	2278234	244	171	0.0
Zymomonas mobilis	542	species	157405	26	15	0.0
Enterobacteriaceae	543	family	0	208	6	0.0
Citrobacter	544	genus	0	20	0	0.0
Citrobacter koseri	545	species	19772203	211	21	0.0
Citrobacter freundii	546	species	74678829	437	66	0.0
Enterobacter	547	genus	0	124	26	0.0
Klebsiella aerogenes	548	species	33324538	385	32	0.0
Pantoea agglomerans	549	species	7015676	93	31	0.0
Enterobacter cloacae	550	species	133653024	791	110	0.0
Erwinia	551	genus	0	21	0	0.0
Erwinia amylovora	552	species	4921313	22	0	0.0
Pantoea ananatis	553	species	10745081	89	12	0.0
Pectobacterium carotovorum	554	species	5895750	69	25	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	942584	5	0	0.0
Dickeya chrysanthemi	556	species	793113	4	0	0.0
Escherichia	561	genus	1447	7	0	0.0
Escherichia coli	562	species	2121171128	524	178	0.0
Shimwellia blattae	563	species	36632	2	0	0.0
Escherichia fergusonii	564	species	316543	2	0	0.0
Hafnia	568	genus	0	6	0	0.0
Hafnia alvei	569	species	5298449	39	20	0.0
Klebsiella	570	genus	0	74	0	0.0
Klebsiella oxytoca	571	species	69515717	572	54	0.0
Klebsiella pneumoniae	573	species	987333407	602	123	0.0
Raoultella planticola	575	species	23633898	256	12	0.0
Raoultella terrigena	577	species	145653	2	0	0.0
Kluyvera	579	genus	0	3	0	0.0
Morganella	581	genus	0	3	0	0.0
Morganella morganii	582	species	12665069	173	32	0.0
Proteus	583	genus	0	6	0	0.0
Proteus mirabilis	584	species	55580541	100	34	0.0
Proteus vulgaris	585	species	4758789	33	23	0.0
Providencia	586	genus	0	8	0	0.0
Providencia rettgeri	587	species	6171368	27	21	0.0
Providencia stuartii	588	species	9658369	79	8	0.0
Salmonella	590	genus	202	7	0	0.0
Salmonella sp.	599	species	113985	1	0	0.0
Salmonella enterica subsp. enterica serovar Heidelberg	611	leaf	98290956	1	0	0.0
Serratia	613	genus	0	173	10	0.0
Serratia liquefaciens	614	species	10933088	222	45	0.0
Serratia marcescens	615	species	121198872	1371	155	0.0
Shigella	620	genus	0	3	0	0.0
Shigella boydii	621	species	5719806	18	0	0.0
Shigella dysenteriae	622	species	5649731	7	0	0.0
Shigella flexneri	623	species	15750417	12	2	0.0
Shigella sonnei	624	species	37267186	46	7	0.0
Xenorhabdus	626	genus	0	2	0	0.0
Xenorhabdus nematophila	628	species	336670	4	2	0.0
Yersinia	629	genus	0	17	0	0.0
Yersinia enterocolitica	630	species	58603510	94	26	0.0
Yersinia intermedia	631	species	5005163	36	22	0.0
Yersinia pestis	632	species	53946553	59	1	0.0
Yersinia pseudotuberculosis	633	species	25578491	57	1	0.0
Edwardsiella	635	genus	0	63	1	0.0
Edwardsiella tarda	636	species	12100663	210	10	0.0
Arsenophonus	637	genus	0	1	0	0.0
Arsenophonus nasoniae	638	species	3587812	43	31	0.0
Vibrionaceae	641	family	0	14	0	0.0
Aeromonas	642	genus	0	201	36	0.0
Aeromonas hydrophila	644	species	34510418	761	152	0.0
Aeromonas salmonicida	645	species	20921536	273	43	0.0
Aeromonas sobria	646	species	544803	2	1	0.0
Aeromonas caviae	648	species	10429117	275	18	0.0
Aeromonas eucrenophila	649	species	88802	1	0	0.0
Aeromonas media	651	species	843624	5	0	0.0
Aeromonas schubertii	652	species	4510040	192	78	0.0
Aeromonas veronii	654	species	25886795	626	109	0.0
Aeromonas allosaccharophila	656	species	244839	1	0	0.0
Photobacterium	657	genus	0	1	0	0.0
Photobacterium phosphoreum	659	species	401355	1	0	0.0
Photobacterium angustum	661	species	51318	4	0	0.0
Vibrio	662	genus	0	49	4	0.0
Vibrio alginolyticus	663	species	69477161	91	36	0.0
Vibrio cholerae	666	species	99004820	134	28	0.0
Aliivibrio fischeri	668	species	1006834	3	0	0.0
Vibrio harveyi	669	species	25925674	70	14	0.0
Vibrio parahaemolyticus	670	species	94153100	74	27	0.0
Vibrio vulnificus	672	species	54369985	104	31	0.0
Grimontia hollisae	673	species	4056972	37	31	0.0
Vibrio mimicus	674	species	9183345	27	8	0.0
Vibrio fluvialis	676	species	10126847	76	25	0.0
Vibrio campbellii	680	species	42274464	107	14	0.0
Vibrio gazogenes	687	species	4802522	21	12	0.0
Aliivibrio logei	688	species	172410	12	10	0.0
Vibrio natriegens	691	species	16391694	109	8	0.0
Plesiomonas shigelloides	703	species	3639337	45	22	0.0
Pasteurellaceae	712	family	0	83	1	0.0
Actinobacillus	713	genus	0	3	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	7596631	91	10	0.0
Actinobacillus pleuropneumoniae	715	species	4316308	29	3	0.0
Actinobacillus suis	716	species	2580541	27	0	0.0
Actinobacillus equuli	718	species	20118	1	0	0.0
Haemophilus	724	genus	0	11	0	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	177577	3	0	0.0
Haemophilus haemolyticus	726	species	513859	1	0	0.0
Haemophilus influenzae	727	species	14653293	191	62	0.0
Haemophilus parainfluenzae	729	species	349405	108	2	0.0
[Haemophilus] ducreyi	730	species	43457766	687	161	4.28744e-195
Histophilus somni	731	species	15337191	111	18	0.0
Aggregatibacter aphrophilus	732	species	2484869	55	19	0.0
Glaesserella parasuis	738	species	10933924	206	24	0.0
Aggregatibacter segnis	739	species	61067	1	1	0.0
Pasteurella	745	genus	0	4	0	0.0
Pasteurella multocida	747	species	65742796	130	42	0.0
Gallibacterium anatis	750	species	423481	2	0	0.0
Pasteurella dagmatis	754	species	2312754	37	14	0.0
Rickettsiales	766	order	0	3	0	0.0
Anaplasma marginale	770	species	1490955	1	0	0.0
Bartonellaceae	772	family	0	4	0	0.0
Bartonella	773	genus	0	18	6	0.0
Bartonella bacilliformis	774	species	1602272	10	0	0.0
Coxiella burnetii	777	species	28952116	28	17	0.0
Ehrlichia ruminantium	779	species	698852	1	0	0.0
Rickettsia	780	genus	0	32	21	0.0
Rickettsia prowazekii	782	species	1234772	15	6	0.0
Rickettsia rickettsii	783	species	2812602	7	1	0.0
Orientia tsutsugamushi	784	species	1257455	1	1	0.0
Rickettsia typhi	785	species	56211	1	0	0.0
Rickettsia akari	786	species	34064	1	0	0.0
Rickettsia canadensis	788	species	27477	5	0	0.0
Chlamydiaceae	809	family	0	1	0	0.0
Chlamydia	810	genus	0	1	0	0.0
Chlamydia trachomatis	813	species	55937290	5	5	0.0
Bacteroidaceae	815	family	0	53	0	0.0
Bacteroides	816	genus	0	452	16	0.0
Bacteroides fragilis	817	species	21690174	2390	349	0.0
Bacteroides thetaiotaomicron	818	species	6708615	1253	239	0.0
Bacteroides uniformis	820	species	214332	231	146	0.0
Bacteroides vulgatus	821	species	5236937	358	73	0.0
Parabacteroides distasonis	823	species	52360	2	0	0.0
Campylobacter gracilis	824	species	2422620	27	19	0.0
Sebaldella termitidis	826	species	4411	2	0	0.0
Campylobacter ureolyticus	827	species	77113	1150	505	0
Butyrivibrio	830	genus	0	8	0	0.0
Butyrivibrio fibrisolvens	831	species	222783	13	4	0.0
Fibrobacter	832	genus	0	1	0	0.0
Fibrobacter succinogenes	833	species	134318	3	0	0.0
Porphyromonas	836	genus	0	279	0	0.0
Porphyromonas gingivalis	837	species	36880923	197	79	0.0
Prevotella	838	genus	0	19	4	0.0
Prevotella ruminicola	839	species	119234	7	0	0.0
Prevotella loescheii	840	species	27351	1	0	0.0
Roseburia	841	genus	0	106	0	0.0
Roseburia cecicola	842	species	2402	8	1	0.0
Wolinella succinogenes	844	species	2211172	7	4	0.0
Oxalobacter	846	genus	0	8	0	0.0
Oxalobacter formigenes	847	species	2495734	3912	11	1.13479e-42
Fusobacterium	848	genus	0	47	0	0.0
Fusobacterium mortiferum	850	species	17457	1	0	0.0
Fusobacterium nucleatum	851	species	696784	946	123	0.000376659
Faecalibacterium prausnitzii	853	species	6248692	2515	894	2.85857e-114
Fusobacterium simiae	855	species	7795	5	1	0.0
Fusobacterium varium	856	species	4161030	16066	15687	0.0
Fusobacterium necrogenes	858	species	6023	1	1	0.0
Fusobacterium necrophorum	859	species	251228	10	6	0.0
Fusobacterium periodonticum	860	species	21583990	299888	153615	0.000136918
Fusobacterium ulcerans	861	species	12052	41	39	0.0
Syntrophomonas wolfei	863	species	4630	2	0	0.0
Pectinatus	864	genus	0	1	0	0.0
Pectinatus frisingensis	865	species	21554	13	2	0.0
Cardiobacteriaceae	868	family	0	1	0	0.0
Dichelobacter nodosus	870	species	328593	4	0	0.0
Desulfovibrio	872	genus	0	29	0	0.0
Desulfovibrio africanus	873	species	10382	2	0	0.0
Desulfovibrio desulfuricans	876	species	78319	8	0	0.0
Desulfovibrio gigas	879	species	119564	12	0	0.0
Desulfovibrio vulgaris	881	species	57523	6	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3826223	99	8	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4145360	194	126	0.0
Desulfovibrio sp.	885	species	41141	1	1	0.0
Desulfuromonas	890	genus	0	3	0	0.0
Desulfobulbus	893	genus	0	3	0	0.0
Desulfobulbus propionicus	894	species	10679	5	0	0.0
Desulfococcus	896	genus	0	2	0	0.0
Desulfococcus multivorans	897	species	9019193	164	0	0.0
Desulfomicrobium	898	genus	0	1	0	0.0
Desulfomicrobium baculatum	899	species	25627	3	1	0.0
Desulfovibrio piger	901	species	2824682	291543	290991	0.0300013
Acidaminococcus	904	genus	0	24	0	0.0
Acidaminococcus fermentans	905	species	17350	99	0	0.0
Megasphaera	906	genus	0	131	0	0.0
Megasphaera elsdenii	907	species	79249	356	24	1.39043e-13
Nitrobacter	911	genus	0	5	0	0.0
Nitrobacter hamburgensis	912	species	9970	3	0	0.0
Nitrobacter winogradskyi	913	species	46479	1	0	0.0
Nitrosomonas	914	genus	0	42	0	0.0
Nitrosomonas europaea	915	species	61028	4	0	0.0
Nitrosomonas eutropha	916	species	10927	3	0	0.0
Thiobacillus	919	genus	0	22	0	0.0
Acidithiobacillus ferrooxidans	920	species	854023	8	1	0.0
Starkeya novella	921	species	67972	18	0	0.0
Thiomonas intermedia	926	species	3349174	569	263	0.0
Halothiobacillus neapolitanus	927	species	29508	2	0	0.0
Acidithiobacillus thiooxidans	930	species	602443	2	1	0.0
Anaplasmataceae	942	family	0	2	0	0.0
Ehrlichia	943	genus	0	1	0	0.0
Ehrlichia canis	944	species	1636776	10	7	0.0
Ehrlichia chaffeensis	945	species	275838	7	4	0.0
Anaplasma phagocytophilum	948	species	3009808	3	0	0.0
Wolbachia	953	genus	204	7	1	0.0
Francisella persica	954	species	7495	1	0	0.0
Wolbachia pipientis	955	species	996829	1	1	0.0
Bdellovibrio	958	genus	0	1	0	0.0
Bdellovibrio bacteriovorus	959	species	7747147	50	27	0.0
Bacteriovorax stolpii	960	species	3822207	30	19	0.0
Herbaspirillum	963	genus	0	202	0	0.0
Herbaspirillum seropedicae	964	species	11242081	2182	118	0.0
Selenomonas	970	genus	0	18	0	0.0
Selenomonas ruminantium	971	species	189519	20	5	0.0
Halanaerobiaceae	972	family	0	1	0	0.0
Bacteroidetes	976	phylum	0	19	0	0.0
Cellulophaga lytica	979	species	7826821	90	5	0.0
Flavobacterium johnsoniae	986	species	5255864	43	25	0.0
Leeuwenhoekiella marinoflava	988	species	25237	2	1	0.0
Flavobacterium columnare	996	species	13369127	128	46	0.0
Flexibacter flexilis	998	species	14751	2	0	0.0
Bernardetia litoralis	999	species	4470	2	0	0.0
Saprospira grandis	1008	species	9997	2	0	0.0
Sphingobacterium mizutaii	1010	species	4691437	41	34	0.0
Capnocytophaga	1016	genus	0	7	0	0.0
Capnocytophaga gingivalis	1017	species	2940829	39	30	0.0
Capnocytophaga ochracea	1018	species	82845	1	0	0.0
Capnocytophaga sputigena	1019	species	9068324	67	16	0.0
Afipia	1033	genus	0	2	0	0.0
Erythrobacter	1041	genus	0	7	0	0.0
Chromatiaceae	1046	family	0	29	0	0.0
Allochromatium vinosum	1049	species	66992	13	0	0.0
Ectothiorhodospira	1051	genus	0	3	0	0.0
Halorhodospira halochloris	1052	species	2825670	51	26	0.0
Halorhodospira halophila	1053	species	24352	11	0	0.0
Rhodobacter	1060	genus	0	8	0	0.0
Rhodobacter capsulatus	1061	species	471973	12	0	0.0
Rhodobacter sphaeroides	1063	species	14719633	253	57	0.0
Rhodocyclus purpureus	1067	species	4116	1	0	0.0
Rhodomicrobium vannielii	1069	species	16136	3	0	0.0
Rhodopseudomonas	1073	genus	0	9	0	0.0
Rhodobacter blasticus	1075	species	34606	2	1	0.0
Rhodopseudomonas palustris	1076	species	314703	64	0	0.0
Blastochloris viridis	1079	species	11229689	216	50	0.0
Rhodospirillum	1081	genus	0	2	0	0.0
Pararhodospirillum photometricum	1084	species	7289	1	0	0.0
Rhodospirillum rubrum	1085	species	110070	20	0	0.0
Chlorobium limicola	1092	species	120000	1	0	0.0
Chlorobium phaeobacteroides	1096	species	42438	1	0	0.0
Chlorobaculum tepidum	1097	species	83557	1	0	0.0
Prosthecochloris vibrioformis	1098	species	77606	1	0	0.0
Pelodictyon	1099	genus	0	1	0	0.0
Prosthecochloris	1101	genus	0	1	0	0.0
Chloroflexaceae	1106	family	0	2	0	0.0
Porphyrobacter	1111	genus	0	6	0	0.0
Porphyrobacter neustonensis	1112	species	3098342	44	27	0.0
Cyanobacteria	1117	phylum	0	3	0	0.0
Chroococcales	1118	order	0	2	0	0.0
Microcystis aeruginosa	1126	species	492978	6	0	0.0
Synechococcus	1129	genus	1861	10	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	3443363	31	16	0.0
Synechocystis sp. PCC 6714	1147	species	3758506	22	19	0.0
Synechocystis sp. PCC 6803	1148	species	15207317	19	10	0.0
Oscillatoriales	1150	order	0	2	0	0.0
Planktothrix agardhii	1160	species	4907371	22	15	0.0
Nostocales	1161	order	0	10	0	0.0
Nostocaceae	1162	family	0	6	0	0.0
Anabaena cylindrica	1165	species	15607	2	0	0.0
Nostoc	1177	genus	0	2	0	0.0
Leptolyngbya boryana	1184	species	75759	2	0	0.0
Rivulariaceae	1185	family	0	2	0	0.0
Calothrix	1186	genus	0	9	0	0.0
uncultured cyanobacterium	1211	species	17126900	11	3	0.0
Prochloraceae	1213	family	0	1	0	0.0
Prochlorococcus	1218	genus	0	2	0	0.0
Prochlorococcus marinus	1219	species	88367	3	0	0.0
Proteobacteria	1224	phylum	7944	240	0	0.0
Nitrosococcus oceani	1229	species	34858	3	0	0.0
Nitrosospira multiformis	1231	species	25106	7	0	0.0
Nitrospira	1234	genus	0	2	0	0.0
Gammaproteobacteria	1236	class	0	759	0	0.0
Piscirickettsia salmonis	1238	species	62217295	159	23	0.0
Firmicutes	1239	phylum	0	645	0	0.0
Leuconostoc	1243	genus	0	47	5	0.0
Leuconostoc gelidum	1244	species	46445	7	1	0.0
Leuconostoc mesenteroides	1245	species	5792827	443	71	0.0
Leuconostoc lactis	1246	species	2454237	128	72	0.0
Oenococcus oeni	1247	species	660177	66	2	0.0
Weissella paramesenteroides	1249	species	2211189	434	77	0.0
Leuconostoc fallax	1251	species	50753	4	0	0.0
Leuconostoc carnosum	1252	species	71692	9	4	0.0
Pediococcus	1253	genus	0	23	0	0.0
Pediococcus acidilactici	1254	species	11254561	399	64	0.0
Pediococcus pentosaceus	1255	species	6871578	403	34	0.0
Peptostreptococcus	1257	genus	0	29	0	0.0
Peptoniphilus asaccharolyticus	1258	species	15111	16	0	0.0
Finegoldia magna	1260	species	44114	148	122	0.0
Peptostreptococcus anaerobius	1261	species	52974	3	2	0.0
Ruminococcus	1263	genus	0	24	0	0.0
Ruminococcus albus	1264	species	88520	1	0	0.0
Ruminococcus flavefaciens	1265	species	717135	2	1	0.0
Clostridium ventriculi	1267	species	11233	1	0	0.0
