name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacillus anthracis	1392	species	17446789	7	0	0
Bacillus cereus	1396	species	9676532	19	6	2.9635e-07
Bacillus coagulans	1398	species	4327944	6	3	0.0
Bacillus mycoides	1405	species	11312355	8	8	2.53494e-07
Parageobacillus thermoglucosidans	1426	species	5935916	4	0	0.0
Bacillus thuringiensis	1428	species	10269592	5	0	0.0
Lactobacillus	1578	genus	0	6570	1	0.0
Lactobacillus acidophilus	1579	species	2018718	4	0	0.0
Lactobacillus brevis	1580	species	2493592	26760	101	4.3795e-07
Lactobacillus buchneri	1581	species	2575738	21865	13771	0.00192029
Lactobacillus casei	1582	species	3039836	10536	10536	0.00124156
Lactobacillus delbrueckii	1584	species	1920382	14634	1653	0.000310843
Lactobacillus helveticus	1587	species	3148198	9451	3	2.29036e-07
Lactobacillus plantarum	1590	species	8684028	3536	3422	0.00014066
Lactobacillus paracasei	1597	species	4200086	12725	43	1.69031e-36
Lactobacillus reuteri	1598	species	2811237	6078	48	1.28143e-07
Lactobacillus acetotolerans	1600	species	1704859	5853	0	2.67463e-32
Lactobacillus amylovorus	1604	species	1977087	5	1	0.0
Lactobacillus fermentum	1613	species	2108824	1874403	1786663	0.309146
Lactobacillus salivarius	1624	species	2663133	1	1	1.34965e-07
Lactobacillus sanfranciscensis	1625	species	1375770	201	0	0.0
Listeria monocytogenes	1639	species	5926303	2870	7	3.13904e-48
Listeria innocua	1642	species	3093113	2873	0	4.53757e-42
Propionibacterium acnes	1747	species	3361368	323	323	3.4229e-05
Mycobacterium	1763	genus	0	26	0	0.0
Mycobacterium phlei	1771	species	5349645	2	0	0.0
Mycobacterium smegmatis	1772	species	20962296	459	384	8.29294e-06
Rhodococcus fascians	1828	species	5502110	1	1	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces glaucescens	1907	species	7623774	1	1	0.0
Streptomyces lincolnensis	1915	species	10319054	1	1	0.0
Streptomyces scabiei	1930	species	10148695	3	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	3	0	0.0
Rothia dentocariosa	2047	species	2506025	48	48	6.72231e-06
Gordonia terrae	2055	species	5701501	1	0	0.0
Mycoplasma	2093	genus	0	7	0	0.0
Spiroplasma	2132	genus	0	7	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	3	3	0.0
Homo sapiens	9606	species	3238442024	51	51	5.64469e-09
Siphoviridae	10699	family	47340	6992	2	0.0
Enterobacteria phage 933W	10730	leaf	61670	2	0	1.43621e-16
Escherichia virus HK022	10742	species	40751	1496	0	1.0183e-12
Azoarcus	12960	genus	0	1	0	0.0
Burkholderia mallei	13373	species	18282343	4	4	0.0
Lysinibacillus fusiformis	28031	species	4843789	3	0	0.0
Streptococcus mitis	28037	species	3110438	11634	7	9.47299e-07
Alteromonas macleodii	28108	species	5557691	1	1	0.0
Cronobacter sakazakii	28141	species	5648091	47	5	1.69549e-07
Serratia proteamaculans	28151	species	5495657	1365	8	3.27954e-16
Yersinia kristensenii	28152	species	4496569	926	0	2.14412e-14
Alphaproteobacteria	28211	class	0	1	0	0.0
Halomonadaceae	28256	family	0	1	0	0.0
Salmonella enterica	28901	species	6689149	139559	296	1.69215e-06
Staphylococcus saprophyticus	29385	species	3903594	52	52	0.0
Staphylococcus capitis	29388	species	2503265	17538	2	2.78337e-17
Pseudomonas savastanoi	29438	species	6112448	1	0	0.0
Veillonella parvula	29466	species	2132142	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	10	1	1.07031e-15
Yersinia aldovae	29483	species	4471090	1	0	0.0
Yersinia frederiksenii	29484	species	4550894	925	0	1.58203e-14
Yersinia rohdei	29485	species	4372253	609	0	3.18399e-22
Yersinia ruckeri	29486	species	7304941	2	2	0.0
Rhodobacteraceae	31989	family	0	1	0	0.0
Achromobacter denitrificans	32002	species	6226215	1	1	0.0
Burkholderia	32008	genus	0	1	0	0.0
Methylophilaceae	32011	family	0	1	0	0.0
synthetic construct	32630	species	26537524	15599	4	4.05947e-08
Acidobacterium capsulatum	33075	species	4127356	1	0	0.0
Coriobacterium glomerans	33871	species	2115681	1	1	0.0
Anoxybacillus flavithermus	33934	species	2846746	676	3	1.19727e-58
Geobacillus thermodenitrificans	33940	species	3608012	675	0	6.5732e-61
Rahnella	34037	genus	0	12	0	0.0
Rahnella aquatilis	34038	species	5656799	1528	0	5.85431e-28
Moraxella osloensis	34062	species	2649137	3194	3	1.74338e-39
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	14246	228	6.58421e-07
Erythrobacter litoralis	39960	species	3151875	1	1	0.0
Aliivibrio salmonicida	40269	species	4655660	1	0	0.0
Stenotrophomonas	40323	genus	0	26	0	0.0
Actinosynnema mirum	40567	species	8248144	48	48	0.0
Xenorhabdus bovienii	40576	species	4523083	4	3	0.0
Xenorhabdus poinarii	40577	species	3659523	1	0	0.0
Burkholderia plantarii	41899	species	8081051	23	0	6.31426e-18
Pseudoalteromonas rubra	43658	species	5913780	1	1	0.0
Tolumonas auensis	43948	species	3471292	16	16	1.65209e-06
Paenibacillus	44249	genus	0	3	0	0.0
Nitrosomonas communis	44574	species	4067838	1	1	0.0
Streptococcus cristatus	45634	species	2142100	1282	0	2.00127e-35
Salinicoccus	45669	genus	0	317	0	0.0
Staphylococcus pasteuri	45972	species	2559946	3191	10	1.50644e-13
Lactobacillus rhamnosus	47715	species	3484485	19036	30	6.63435e-32
Bibersteinia trehalosi	47735	species	2411529	6	0	0.0
Pseudomonas corrugata	47879	species	6124363	1	0	0
Serratia fonticola	47917	species	12326310	10	3	0.0
Pediococcus damnosus	51663	species	11570178	7875	0	1.69563e-54
Brachyspira pilosicoli	52584	species	2635825	1	0	0.0
Actinomyces meyeri	52773	species	2049088	3	0	0.0
Pantoea	53335	genus	0	1491	0	0.0
Enterococcus durans	53345	species	6143683	3	3	1.16683e-07
Hyphomicrobium denitrificans	53399	species	3723828	1	0	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Raoultella ornithinolytica	54291	species	13911666	2078	3	5.54651e-08
Salmonella bongori	54736	species	4542714	1657	2	1.7805e-07
Sediminispirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Pectobacterium wasabiae	55208	species	5043228	31	9	3.14201e-18
Staphylococcus phage 187	55511	species	39620	1	0	3.62024e-16
Colwellia sp. MT41	58049	species	4337945	4	4	0.0
Streptococcus macedonicus	59310	species	2142762	1131	0	8.69269e-16
Lactobacillus paraplantarum	60520	species	3139729	3	0	0.0
Enterobacter asburiae	61645	species	6470569	2236	28	4.08843e-07
Lelliottia amnigena	61646	species	4616371	1485	8	9.90988e-08
Pluralibacter gergoviae	61647	species	5489680	27	5	6.54135e-08
Kluyvera intermedia	61648	species	6166452	5938	4	3.08284e-07
Serratia rubidaea	61652	species	4922834	7	0	0
Aquifex aeolicus	63363	species	1590791	3	0	0.0
Sodalis glossinidius	63612	species	4292502	1	1	8.35017e-08
Edwardsiella ictaluri	67780	species	3812301	3	0	4.97809e-12
Citrobacter rodentium	67825	species	5444283	4685	36	1.31181e-06
Streptomyces albulus	68570	species	9578489	3	0	0.0
Desulfuromonadales	69541	order	0	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	1	1	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	10	10	0.0
Waddlia chondrophila	71667	species	2131905	3	3	5.04382e-07
Thermaerobacter marianensis	73919	species	2844696	2	0	1.71385e-18
Photobacterium profundum	74109	species	6403280	1	0	0.0
Pseudomonas mandelii	75612	species	7188564	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	2	0	0.0
Solibacillus silvestris	76853	species	3987727	2	1	0.0
Streptococcus constellatus	76860	species	1954077	17893	1	4.49621e-21
Pseudomonas mosselii	78327	species	6247860	1	0	0.0
Erwinia pyrifoliae	79967	species	4072846	4	3	2.33926e-07
Burkholderiales	80840	order	0	3	0	0.0
Aminobacterium colombiense	81468	species	1980592	2	2	0.0
Frateuria aurantia	81475	species	3603458	4	2	0.0
Rhizobiaceae	82115	family	0	2	0	0.0
Cupriavidus gilardii	82541	species	5578743	4	4	0.0
Obesumbacterium proteus	82983	species	5011796	96	0	2.3547e-29
Serratia plymuthica	82996	species	6554843	292	0	1.01266e-07
gamma proteobacterium HdN1	83406	species	4587455	2	2	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	3343	8	6.412e-13
Sodalis	84565	genus	0	2	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	1	1	0.0
Burkholderia multivorans	87883	species	13696114	1	1	0.0
Asaia bogorensis	91915	species	3198265	1	0	0.0
Pandoraea apista	93218	species	16769721	6	1	0.0
Edwardsiella hoshinae	93378	species	3811650	1	1	0.0
Lactobacillus mucosae	97478	species	2434610	25813	12679	0.00187188
Bacillus sp. OxB-1	98228	species	3594618	5	5	0.0
Streptococcus infantarius	102684	species	1913271	1121	0	3.39814e-35
Staphylococcus phage phiETA	106284	species	43081	5	0	4.20293e-15
Thioalkalivibrio versutus	106634	species	2969361	1	0	0.0
Sinorhizobium medicae	110321	species	6817576	2	2	0.0
Mycobacterium vanbaalenii	110539	species	6491865	1	0	0.0
Methylobacterium nodulans	114616	species	8839022	2	0	0.0
Pectobacterium	122277	genus	0	14	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	2	0	2.98504e-07
Paraburkholderia fungorum	134537	species	9058983	1	1	0.0
Mycobacterium goodii	134601	species	7105933	75	0	2.37985e-16
Pseudomonadaceae	135621	family	0	1	0	0.0
Weissella cibaria	137591	species	2577731	10	10	0.0
Isoptericola variabilis	139208	species	3307740	1	1	0.0
Filifactor alocis	143361	species	1931012	1	1	0.0
Carnobacterium inhibens	147709	species	2497115	5	0	0.0
Paraburkholderia phymatum	148447	species	8676562	2	2	0.0
Streptococcus lutetiensis	150055	species	1975547	5	0	0.0
Vibrio antiquarius	150340	species	5089025	1	0	0.0
Pseudopedobacter saltans	151895	species	4635236	7	3	0.0
Nitrosomonas sp. AL212	153948	species	3337023	1	1	0.0
Bacillus toyonensis	155322	species	5025419	1	0	0.0
Jeotgalibacillus	157226	genus	0	317	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	1	0	0.0
Cedecea	158483	genus	0	1	0	0.0
Cedecea neteri	158822	species	23867322	5459	28	1.51035e-08
Enterobacter hormaechei	158836	species	11766809	3944	1	3.21622e-08
Collimonas fungivorans	158899	species	5393313	1	1	0.0
Paenibacillus terrae	159743	species	6083395	1	1	0.0
Sphingomonas wittichii	160791	species	5915246	23	0	1.39367e-06
Anaeromyxobacter dehalogenans	161493	species	5021404	1	1	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	3	0	0.0
Laribacter hongkongensis	168471	species	3169329	1	0	0.0
Bacteroidales	171549	order	0	1	0	0.0
Erwinia billingiae	182337	species	5372268	2	0	1.90435e-21
Lambdavirus	186765	genus	0	1486	0	0.0
Bacillaceae	186817	family	0	317	0	0.0
Pediococcus claussenii	187452	species	2958378	7825	0	1.50903e-41
Ralstonia insidiosa	190721	species	12164766	57	0	1.05411e-15
Fluviicola taffensis	191579	species	4633577	1	1	0.0
Streptococcus pasteurianus	197614	species	2100077	474	0	3.45464e-40
Anoxybacillus gonensis	198467	species	2803668	1	0	0.0
Pseudomonas koreensis	198620	species	12292986	1	0	0.0
Dickeya	204037	genus	0	4	0	0.0
Dickeya dadantii	204038	species	4922802	3	0	1.39259e-109
Dickeya zeae	204042	species	4675379	7	5	1.53327e-07
Herminiimonas arsenicoxydans	204773	species	3424307	5	0	0
Enterobacter kobei	208224	species	4927478	16	2	0.0
Escherichia albertii	208962	species	4679521	287817	274	5.03904e-06
Erwinia sp. Ejp617	215689	species	3957675	4	0	1.21531e-07
Pseudomonas rhizosphaerae	216142	species	4688635	1	0	7.18662e-14
Pseudomonas antarctica	219572	species	6607040	26	26	0.0
Belliella baltica	232259	species	4196595	2	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	19830	0	5.66842e-42
Klebsiella variicola	244366	species	10894097	4617	5	1.09933e-17
Staphylococcus equorum	246432	species	8544915	43	8	1.23458e-07
Ethanoligenens harbinense	253239	species	3008576	1	0	1.19136e-07
Fictibacillus arsenicus	255247	species	4055461	1	1	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	11585	0	1.84225e-19
Staphylococcus phage 77	259901	species	41708	1384	0	3.70335e-13
Lysobacter gummosus	262324	species	6056618	3	3	0.0
Yersinia aleksiciae	263819	species	4000307	4	2	0.0
Methylobacterium aquaticum	270351	species	7557960	1	0	0.0
Collimonas arenae	279058	species	15078336	3	0	1.05378e-28
Staphylococcus pseudintermedius	283734	species	4509494	3	1	0.0
Phenylobacterium zucineum	284016	species	4379231	1	1	0.0
Arthrobacter sp. FB24	290399	species	5070478	1	1	0.0
Photorhabdus asymbiotica	291112	species	5094138	1	0	0.0
Polaromonas sp. JS666	296591	species	5898676	2	0	0.0
Enterobacter ludwigii	299767	species	4952770	1274	1	8.26094e-08
Persephonella marina	309805	species	1983966	3	0	0.0
Geobacter lovleyi	313985	species	3994874	1	1	0.0
Psychromonas sp. CNPT3	314282	species	3052410	233	0	5.29226e-66
Streptococcus gallolyticus	315405	species	2285714	33	17	9.4296e-07
Staphylococcus phage PT1028	320831	species	15603	17299	0	0.293945
Staphylococcus phage phiETA3	326037	species	43282	1	0	7.18727e-16
Erwinia tasmaniensis	338565	species	4067864	2	0	0
Actinoalloteichus hymeniacidonis	340345	species	6306386	2	2	0.0
Herbaspirillum hiltneri	341045	species	4965474	2	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	6	1	4.13616e-07
Xenorhabdus hominickii	351679	species	4522699	2	0	0.0
Yersinia similis	367190	species	4964409	7	1	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	1	0	0.0
Gallionella capsiferriformans	370405	species	3162471	4	3	3.40017e-07
Enterobacteria phage 933W sensu lato	374810	species	61042	1486	0	0.0
Lactobacillus backii	375175	species	14123253	4871	0	5.3809e-53
Halotalea alkalilenta	376489	species	4387428	5	5	0.0
Staphylococcus phage phiNM3	387909	species	44061	1384	0	1.23627e-14
Terriglobus roseus	392734	species	5227858	1	0	0.0
Coraliomargarita akajimensis	395922	species	3750771	2	0	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	1	0	0.0
Barnesiella viscericola	397865	species	3076856	5	0	0.0
Enterobacter sp. 638	399742	species	4676461	33	6	3.33531e-07
Shewanella piezotolerans	404011	species	5396476	2	0	0.0
Sphingobium sp. MI1205	407020	species	4619375	1	1	0.0
Salinicoccus halodurans	407035	species	2778379	3	0	0.0
Streptomyces xiamenensis	408015	species	5961401	2	0	0.0
Cronobacter	413496	genus	0	1466	0	0.0
Cronobacter dublinensis	413497	species	4628405	3176	3	1.55718e-07
Cronobacter muytjensii	413501	species	4364114	13	1	0
Cronobacter turicensis	413502	species	4599092	2759	0	8.15969e-17
Cronobacter malonaticus	413503	species	4516853	29	2	1.15741e-07
Enterobacteria phage cdtI	414970	species	47021	2478	0	2.1008e-14
Ochrobactrum pseudogrignonense	419475	species	4992805	1	0	0.0
Methylobacterium sp. 4-46	426117	species	7737025	11	2	0.0
Dyella thiooxydans	445710	species	4227172	3	0	0.0
Simiduia agarivorans	447471	species	4300227	1	1	0.0
Bordetella flabilis	463014	species	5954318	1	0	5.99355e-08
Pantoea vagans	470934	species	4888338	40	0	5.02695e-23
Methanosphaerula palustris	475088	species	2922917	3	3	0.0
Paenibacillus riograndensis	483937	species	7919576	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	4	0	0.0
Burkholderia metallica	488729	species	7424240	1	1	0.0
Kosakonia oryzae	497725	species	5303342	7032	13	3.11867e-07
Methylacidiphilum infernorum	511746	species	2287145	1	0	0.0
Cronobacter universalis	535744	species	4436873	9	1	4.81947e-19
Stx2-converting phage 1717	563769	species	62147	4398	0	1.0685e-12
Enterobacteria phage YYZ-2008	564886	species	54896	3277	0	2.56689e-12
Photorhabdus temperata	574560	species	5147098	7537	0	6.99622e-08
Staphylococcus phage Ipla88	575608	species	42526	5	0	5.72525e-15
Bacillus cytotoxicus	580165	species	4094159	22	22	0.0
Pantoea sp. At-9b	592316	species	6312783	615	2	5.78319e-08
Lactobacillus koreensis	637971	species	3006812	5	2	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1	1	0.0
Staphylococcus phage P954	668618	species	40761	1384	0	1.81382e-13
Propionibacterium sp. oral taxon 193	671223	species	2649207	1	1	0.0
Rhodoplanes sp. Z2-YC6860	674703	species	8193889	23	0	4.51968e-17
Rhodococcus sp. WMMA185	679318	species	4444448	1	0	0.0
Martelella sp. AD-3	686597	species	5036008	1	1	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	8162	18	1.52554e-07
Actinomyces sp. oral taxon 414	712122	species	3836419	3	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	11566	0	3.00505e-19
Selenomonas sp. oral taxon 136	713030	species	2458072	1	1	0.0
Rahnella sp. Y9602	741091	species	5614252	1528	0	6.82903e-28
Pseudogulbenkiania sp. NH8B	748280	species	4332995	1	0	0.0
Sulfuritalea hydrogenivorans	748811	species	3802648	1	0	0.0
Methylophaga frappieri	754477	species	2745290	3	3	0.0
Serratia sp. AS12	768490	species	5443009	2	0	6.51867e-19
Serratia sp. AS13	768493	species	5442549	2	0	6.54228e-19
Opitutaceae bacterium TAV5	794903	species	7417673	3	0	0.0
Staphylococcus phage phi5967PVL	874267	species	42461	5	0	5.88699e-15
Cupriavidus sp. USMAA2-4	876364	species	8698226	2	1	0.0
Plautia stali symbiont	891974	species	4092852	12	2	0.0
Pseudomonas brassicacearum	930166	species	13594158	1	0	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	1	0	0.0
Granulicella mallensis	940614	species	6237577	1	0	0.0
Leuconostoc sp. C2	979982	species	1877273	3	3	5.72796e-07
Brucella vulpis	981386	species	3238137	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	127163	23	3.14067e-06
Vulcanisaeta moutnovskia	985052	species	2298983	2	2	0.0
Staphylococcus agnetis	985762	species	2503399	5	5	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	1	0	0.0
Campylobacter volucris	1031542	species	1517949	1	1	0.0
Marinobacter adhaerens	1033846	species	4651725	1	0	1.29411e-15
Candidatus Gullanella endobia	1070130	species	938041	1	1	3.8631e-07
Pantoea rwandensis	1076550	species	4327607	2	0	0.0
Dickeya solani	1089444	species	4919833	2189	0	3.85716e-14
Klebsiella michiganensis	1134687	species	29869212	1049	3	3.10658e-08
Gordonia sp. QH-11	1136941	species	4428727	26	0	4.1958e-17
Lysinibacillus varians	1145276	species	4662822	1	1	0.0
Enterobacteria phage mEp460	1147152	species	44510	3024	0	2.6559e-12
Streptococcus sp. I-G2	1156431	species	1992567	3788	0	1.75441e-30
Streptococcus sp. I-P16	1156433	species	2023580	3785	0	1.26635e-30
Kosakonia sacchari	1158459	species	4902066	3319	2	9.36875e-08
Cronobacter condimenti	1163710	species	4499482	78	4	2.42416e-07
Pectobacterium sp. SCC3193	1166016	species	5164411	7	0	3.13174e-13
Enterobacter sp. R4-368	1166130	species	5155034	2494	0	0
Staphylococcus phage TEM123	1168613	species	43786	1	0	0.0
Lactobacillus hokkaidonensis	1193095	species	2400586	2	0	0.0
Pseudomonas sp. UW4	1207075	species	6183388	1	1	0.0
Enterobacteria phage SfI	1225789	species	38389	1486	0	6.69596e-12
Geobacillus sp. GHH01	1233873	species	3583134	2	2	2.00102e-07
Janthinobacterium sp. B9-8	1236179	species	4726850	2	2	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	1	0	0.0
Edwardsiella piscicida	1263550	species	3891903	1	0	0
Streptomyces sp. PAMC 26508	1265601	species	7630245	3	0	0.0
Planktomarina temperata	1284658	species	3288122	6	6	0.0
Photobacterium gaetbulicola	1295392	species	5909413	3	2	0.0
Enterobacter xiangfangensis	1296536	species	4661849	29	0	1.66011e-18
Alcanivorax pacificus	1306787	species	4168427	1	0	8.59871e-08
Staphylococcus phage StauST398-5	1308897	species	43301	1	0	9.45061e-16
Serratia sp. FS14	1327989	species	5249875	1	0	0.0
Salinarchaeum sp. Harcht-Bsk1	1333523	species	3255260	1	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	4416	7	8.55411e-08
Geobacillus sp. JF8	1345697	species	3486308	2	2	2.0566e-07
